Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,overall_min_distance,neighbors_distance,self_mean_distance,self_density
-0.25,-2.45,-2.379865646,name809,0.00999999999999979,0.839103311241518,0.0335641324496607,0.297937091476973
-0.13,-2.28,-1.153175116,name339,0.15,4.77366927162442,0.190946770864977,0.785559238946591
0.04,-2.12,-1.302037477,name488,0.233452350598575,9.76371444007378,0.390548577602951,0.597754963112202
0,-1.88,-0.491564065,name398,0.220227155455452,12.7267551769428,0.50907020707771,0.432606647164945
-0.26,-2.16,-1.089934707,name709,0.176918060129541,6.27227033944715,0.250890813577886,0.705159577612908
0.04,-1.55,-0.957275867,name696,0.189736659610103,15.4426548055712,0.617706192222849,0.307163279240127
-0.22,-1.87,-0.731262565,name865,0.212132034355964,11.8953036981786,0.475812147927145,0.445831480512021
-0.27,-1.53,-0.271045327,name879,0.219544984001002,15.5428154516454,0.621712618065818,0.353129368170165
-0.66,-2.49,-0.878642261,name237,0.199248588451713,8.35954769335278,0.334381907734111,0.595871319120974
-0.91,-2.71,0.705543041,name298,0.257099202643649,13.7550662321506,0.550202649286026,0.467280924541667
-1.19,-3.09,1.20531702,name944,0.215870331449229,15.7048559950576,0.628194239802306,0.343636279627721
-0.96,-3.54,0.069896474,name748,0.191049731745428,14.4819035050922,0.579276140203687,0.329807700483314
-1.24,-3.3,0.689809918,name499,0.178044938147649,15.4745522733121,0.618982090932483,0.287641501678066
-0.61,-3.13,-0.11375048,name103,0.184390889145857,13.5399665453259,0.541598661813038,0.340456692652446
-0.39,-3.48,0.489152193,name731,0.194164878389476,14.1342731259193,0.565370925036772,0.343429189212104
-0.59,-3.77,-1.346446633,name59,0.233238075793812,14.7705776772021,0.590823107088083,0.394768032928407
-0.24,-3.09,-0.068549238,name632,0.177200451466693,12.2938420245515,0.49175368098206,0.360343924854439
-0.09,-3.25,1.039888024,name28,0.214709105535839,13.5957074794894,0.543828299179575,0.39481046841393
0.04,-2.91,0.262431473,name541,0.1802775637732,11.3105581216048,0.452422324864192,0.398471856638187
0.32,-2.49,-0.576669216,name483,0.208086520466848,11.58650400195,0.463460160077999,0.4489846989908
0.49,-1.84,1.174212694,name187,0.261725046566048,14.6354482704291,0.585417930817165,0.447073847226911
0.35,-1.05,-1.111618996,name651,0.294278779391243,16.1022883573636,0.644091534294543,0.456889686826204
0.04,-0.83,0.47036916,name536,0.228473193175917,16.7725727984431,0.670902911937722,0.340545836231407
0.64,-1,-0.452721536,name409,0.294278779391243,14.9089948884231,0.596359795536925,0.493458448395725
0.56,-1.37,-0.950103879,name584,0.2,15.0074884821861,0.600299539287445,0.33316700565421
0.65,-1.59,1.209254265,name767,0.218403296678416,14.5358985281667,0.581435941126667,0.375627444452795
0.98,-1.4,-0.003615558,name804,0.186815416922694,13.8839538699649,0.555358154798597,0.33638727604611
0.93,-1.22,0.366864711,name862,0.186815416922694,14.1658783292802,0.566635133171207,0.329692611676178
0.56,-2.35,1.252412081,name842,0.180277563773199,13.6718808438497,0.546875233753986,0.329650261423793
0.82,-2.13,1.423732042,name11,0.180277563773199,14.4397643749724,0.577590574998896,0.312119988754221
0.76,-2.34,1.283791423,name69,0.200249843945008,14.3512397831706,0.574049591326825,0.348837185794631
0.45,-2.82,-0.445315182,name256,0.189736659610102,13.7522208467949,0.550088833871797,0.344920034596307
0.28,-3.16,1.27520895,name687,0.180277563773199,13.7571109610349,0.550284438441396,0.327607962681646
-0.22,-3.76,0.110339254,name592,0.208086520466848,14.9837182649187,0.599348730596749,0.347187722012298
0.46,-3.29,-0.668455243,name87,0.222036033111745,14.2545342558456,0.570181370233823,0.38941299155511
0.76,-2.83,-0.090467267,name302,0.263058928759318,14.7668335799795,0.590673343199178,0.445354326190768
0.8,-2.57,0.373840898,name476,0.233452350598575,14.6642730584184,0.586570922336737,0.397995096089259
1.15,-2.33,-0.801696777,name202,0.341760149812701,15.6117643264015,0.624470573056061,0.547279831201943
0.89,-3.26,-0.377572566,name147,0.250599281722833,15.0955691252413,0.603822765009652,0.415021254985024
0.44,-3.75,-0.14097634,name48,0.237697286480094,15.563380603554,0.622535224142162,0.381821425137245
-2.82,-3.27,-0.957675278,name41,0.206155281280883,14.4456276104701,0.577825104418803,0.356777993383035
1.66,-4.56,-1.262913466,name42,0.256124969497313,17.3930052608872,0.695720210435487,0.368143638283832
-0.05,-1.04,-1.113321424,name43,0.228473193175917,16.9352443617275,0.6774097744691,0.337274721722131
0.24,-3.45,-0.963230252,name44,0.21095023109729,14.3414111840283,0.573656447361132,0.367729208078596
-2.92,1.73,-0.284631222,name45,0.223606797749979,16.7400237329445,0.669600949317779,0.333940383414629
2.89,-3.2,-1.002266288,name46,0.198494332412793,16.6710130577022,0.666840522308086,0.297663872803888
4.13,3.71,0.512837887,name47,0.200997512422418,14.6927712476292,0.587710849905168,0.342000683592705
1.68,2.68,-0.741047263,name48,0.226715680975093,15.0356481234038,0.601425924936152,0.376963598632967
-4.08,-0.32,0.235484019,name49,0.257099202643649,15.3545554337762,0.614182217351049,0.418604113535737
3.55,-0.8,-0.58517307,name50,0.265706605111728,16.3163872308004,0.652655489232016,0.407116173073772
-4.71,4.14,-1.596356034,name51,0.205182845286832,21.4423016200941,0.857692064803765,0.239226703506668
-2.92,-1.96,-0.888810456,name52,0.182482875908947,15.8617249750372,0.634468999001487,0.287615117832604
-1.88,-0.3,-0.426082164,name53,0.187882942280559,15.3571933399435,0.61428773359774,0.30585494712742
2.93,3.44,-0.737288058,name54,0.222036033111745,13.4801698793246,0.539206795172983,0.411782705817929
-0.91,-3.18,1.013202906,name55,0.294108823397055,14.6344416430195,0.585377665720779,0.502425768217373
1.23,-1.21,0.026109878,name56,0.184390889145858,14.1263074910182,0.565052299640726,0.326325349464285
2.65,-4.32,-1.179628491,name57,0.255538646783613,18.4262484173384,0.737049936693535,0.346704658750776
-1.78,3.74,-0.299739242,name58,0.233238075793812,16.0978466610784,0.643913866443138,0.362219371174869
-1.08,-4.06,-1.175065517,name59,0.220227155455453,15.5568407773132,0.622273631092529,0.353907259526326
0.66,0.21,1.679249525,name60,0.290688837074973,15.3570845117692,0.614283380470768,0.473216183794843
0.06,0.22,-1.05036819,name61,0.268328157299975,15.3981508769863,0.61592603507945,0.435649967719521
-4.88,0.38,-1.455524683,name62,0.331209903233584,20.2397343530892,0.809589374123567,0.409108510832594
1.13,-0.01,-0.17944999,name63,0.21377558326432,14.7253870633604,0.589015482534418,0.362937120675479
2,0.52,-0.392524719,name64,0.266270539113887,15.3229121779767,0.612916487119068,0.434432006170132
4.36,-3.08,-0.270087004,name65,0.284253408071038,15.9106567948324,0.636426271793296,0.446639965490551
1.25,-0.88,0.942213237,name66,0.200249843945008,14.8845264077414,0.595381056309654,0.336338957752897
3.76,-2.94,-0.633866847,name67,0.240831891575846,15.0346352653173,0.601385410612692,0.400461812551266
1.51,-3.21,-0.217093945,name68,0.186010752377383,15.6179978116971,0.624719912467885,0.297750637789931
2.62,1.65,0.697695673,name69,0.190262975904404,18.5161901775314,0.740647607101257,0.256887316019361
3.11,1.04,-0.738743186,name70,0.184390889145857,16.6009213264499,0.664036853057995,0.277681710430239
-0.56,-4.66,-0.783250988,name71,0.300166620396073,18.767052975458,0.75068211901832,0.399858492418343
1.95,4.84,-1.065418482,name72,0.18788294228056,20.7157794423964,0.828631177695856,0.226738924792812
4.46,-2.58,-0.64322865,name73,0.190262975904404,15.4135752209973,0.616543008839894,0.308596437193261
3.93,-2.36,-0.494537055,name74,0.241660919471892,14.7906178024346,0.591624712097383,0.408469954906336
-2.66,2.89,-1.129222631,name75,0.240416305603426,16.5427563706945,0.661710254827779,0.363325645702738
-4.42,-4.64,-0.705485344,name76,0.325269119345812,18.636338259788,0.745453530391522,0.436337217659934
-4.89,-4.12,-1.776093006,name77,0.353836120259082,21.0334495395804,0.841337981583217,0.420563588004477
3.98,-4.38,-2.56124711,name78,0.194164878389476,16.5467594334536,0.661870377338145,0.293357861353989
-3.06,-2.32,-0.15944232,name79,0.223606797749979,14.5265519928159,0.581062079712637,0.3848242822188
-0.57,-2.95,0.314483464,name80,0.184390889145857,11.8803685443647,0.475214741774586,0.388015928246017
-2.6,-1.76,-0.393571943,name81,0.292745623366089,16.6877270869639,0.667509083478558,0.438564254197887
1.51,-4.77,-1.366881132,name82,0.256124969497314,17.9834344270326,0.719337377081304,0.356056806802582
-2.46,-2.87,1.765079975,name83,0.192353840616713,14.5391883699067,0.581567534796267,0.330750650797759
0.28,4.66,-0.455330342,name84,0.228473193175917,17.4821758104568,0.699287032418273,0.326723051599873
-4.65,-3.86,-1.045595765,name85,0.178044938147648,18.2011080692382,0.728044322769527,0.244552333668854
-0.44,-2.61,-1.053586125,name86,0.172046505340853,5.38320899645832,0.215328359858333,0.798996033100535
