Long,Lat,v1_sp_75_555_111_1021_0__real3,Name,overall_min_distance,neighbors_distance,self_mean_distance,self_density
-0.25,-2.45,-2.379865646,name809,0.00999999999999979,2351.40212589526,3.13520283452701,0.00318958629721589
-0.13,-2.28,-1.153175116,name339,0.15,2331.43942390166,3.10858589853554,0.048253451857536
0.04,-2.12,-1.302037477,name488,0.233452350598575,2321.49851459364,3.09533135279152,0.075420794735929
0,-1.88,-0.491564065,name398,0.220227155455452,2305.19315480198,3.0735908730693,0.0716514215945509
-0.26,-2.16,-1.089934707,name709,0.176918060129541,2321.3029311948,3.09507057492641,0.0571612361807769
0.04,-1.55,-0.957275867,name696,0.189736659610103,2296.27491629939,3.06169988839919,0.0619710182336997
-0.22,-1.87,-0.731262565,name865,0.212132034355964,2303.46744181447,3.07128992241929,0.0690693616410089
-0.27,-1.53,-0.271045327,name879,0.219544984001002,2295.98720367293,3.06131627156391,0.0717158779183715
-0.66,-2.49,-0.878642261,name237,0.199248588451713,2394.36535879533,3.19248714506043,0.0624117120596709
-0.91,-2.71,0.705543041,name298,0.257099202643649,2472.20688003057,3.29627584004076,0.0779968713542097
-1.19,-3.09,1.20531702,name944,0.215870331449229,2615.86915668531,3.48782554224709,0.0618925255390358
-0.96,-3.54,0.069896474,name748,0.191049731745428,2732.92313519412,3.64389751359216,0.0524300507993956
-1.24,-3.3,0.689809918,name499,0.178044938147649,2690.24239503355,3.58698986004474,0.049636309299583
-0.61,-3.13,-0.11375048,name103,0.184390889145857,2553.02185905912,3.40402914541216,0.0541684225572433
-0.39,-3.48,0.489152193,name731,0.194164878389476,2659.07977395857,3.54543969861143,0.0547646822100855
-0.59,-3.77,-1.346446633,name59,0.233238075793812,2785.79156684061,3.71438875578748,0.0627931245566038
-0.24,-3.09,-0.068549238,name632,0.177200451466693,2518.86340631436,3.35848454175248,0.0527620268200577
-0.09,-3.25,1.039888024,name28,0.214709105535839,2569.48027032243,3.42597369376324,0.0626709731971097
0.04,-2.91,0.262431473,name541,0.1802775637732,2465.87102623079,3.28782803497438,0.054831810500881
0.32,-2.49,-0.576669216,name483,0.208086520466848,2386.62169872774,3.18216226497032,0.0653915492486015
0.49,-1.84,1.174212694,name187,0.261725046566048,2323.50203974547,3.09800271966063,0.0844818646882011
0.35,-1.05,-1.111618996,name651,0.294278779391243,2290.39041058757,3.05385388078342,0.096363084443238
0.04,-0.83,0.47036916,name536,0.228473193175917,2296.03639236409,3.06138185648545,0.0746307399359225
0.64,-1,-0.452721536,name409,0.294278779391243,2291.27600274074,3.05503467032098,0.0963258395232301
0.56,-1.37,-0.950103879,name584,0.2,2299.86840747728,3.0664912099697,0.0652211228748234
0.65,-1.59,1.209254265,name767,0.218403296678416,2314.22563816734,3.08563418422312,0.0707806835285641
0.98,-1.4,-0.003615558,name804,0.186815416922694,2318.37572971027,3.09116763961369,0.0604352266530717
0.93,-1.22,0.366864711,name862,0.186815416922694,2306.95282846633,3.07593710462178,0.0607344723147924
0.56,-2.35,1.252412081,name842,0.180277563773199,2385.38920388864,3.18051893851819,0.056681807987344
0.82,-2.13,1.423732042,name11,0.180277563773199,2379.02078770486,3.17202771693981,0.0568335398869468
0.76,-2.34,1.283791423,name69,0.200249843945008,2405.02996048342,3.2067066139779,0.0624471983411663
0.45,-2.82,-0.445315182,name256,0.189736659610102,2468.5158829795,3.29135451063933,0.0576469836344815
0.28,-3.16,1.27520895,name687,0.180277563773199,2551.34194195921,3.40178925594561,0.052994924202936
-0.22,-3.76,0.110339254,name592,0.208086520466848,2763.82127126885,3.68509502835847,0.0564670704189521
0.46,-3.29,-0.668455243,name87,0.222036033111745,2606.70062184954,3.47560082913272,0.0638842157162077
0.76,-2.83,-0.090467267,name302,0.263058928759318,2505.47127011435,3.34062836015246,0.0787453438093043
0.8,-2.57,0.373840898,name476,0.233452350598575,2452.27994001974,3.26970658669298,0.0713985626565628
1.15,-2.33,-0.801696777,name202,0.341760149812701,2448.36437040581,3.26448582720774,0.104690345709059
0.89,-3.26,-0.377572566,name147,0.250599281722833,2645.02403652012,3.52669871536016,0.0710577517244029
0.44,-3.75,-0.14097634,name48,0.237697286480094,2776.07293293553,3.70143057724738,0.0642176805749687
-2.82,-3.27,-0.957675278,name41,0.206155281280883,3071.86691822597,4.09582255763463,0.0503330596919071
1.66,-4.56,-1.262913466,name42,0.256124969497313,3315.62748598312,4.4208366479775,0.0579358591805216
-0.05,-1.04,-1.113321424,name43,0.228473193175917,2296.48817377892,3.06198423170523,0.0746160580483068
0.24,-3.45,-0.963230252,name44,0.21095023109729,2648.19311722281,3.53092415629708,0.0597436313439582
-2.92,1.73,-0.284631222,name45,0.223606797749979,2910.02780897067,3.88003707862756,0.0576300672438606
2.89,-3.2,-1.002266288,name46,0.198494332412793,3062.50806304139,4.08334408405518,0.0486107289336409
4.13,3.71,0.512837887,name47,0.200997512422418,3685.13017684369,4.91350690245825,0.0409071395263244
1.68,2.68,-0.741047263,name48,0.226715680975093,2618.42575307282,3.49123433743043,0.0649385458158495
-4.08,-0.32,0.235484019,name49,0.257099202643649,3116.07835789972,4.15477114386629,0.0618804727724187
3.55,-0.8,-0.58517307,name50,0.265706605111728,2785.77056716764,3.71436075622352,0.0715349484205404
-4.71,4.14,-1.596356034,name51,0.205182845286832,4422.99204892637,5.89732273190183,0.0347925413979612
-2.92,-1.96,-0.888810456,name52,0.182482875908947,2787.19378124756,3.71625837499674,0.0491039259101856
-1.88,-0.3,-0.426082164,name53,0.187882942280559,2448.03958377796,3.26405277837061,0.0575612451874473
2.93,3.44,-0.737288058,name54,0.222036033111745,3115.75456226486,4.15433941635315,0.0534467723647524
-0.91,-3.18,1.013202906,name55,0.294108823397055,2602.03025457155,3.46937367276206,0.084772887309918
1.23,-1.21,0.026109878,name56,0.184390889145858,2325.29623797448,3.10039498396597,0.0594733542337202
2.65,-4.32,-1.179628491,name57,0.255538646783613,3445.81488530151,4.59441984706868,0.0556193502748015
-1.78,3.74,-0.299739242,name58,0.233238075793812,3186.97412499104,4.24929883332138,0.0548886027889702
-1.08,-4.06,-1.175065517,name59,0.220227155455453,2963.31669701473,3.95108892935297,0.0557383443889016
0.66,0.21,1.679249525,name60,0.290688837074973,2310.86362647178,3.08115150196237,0.0943442206233074
0.06,0.22,-1.05036819,name61,0.268328157299975,2321.49077828152,3.0953210377087,0.0866883124661614
-4.88,0.38,-1.455524683,name62,0.331209903233584,3555.53061994303,4.74070749325738,0.0698650789369852
1.13,-0.01,-0.17944999,name63,0.21377558326432,2311.96082175467,3.08261442900622,0.0693487908357183
2,0.52,-0.392524719,name64,0.266270539113887,2390.27767953412,3.1870369060455,0.0835479936265557
4.36,-3.08,-0.270087004,name65,0.284253408071038,3593.19290752478,4.79092387669971,0.0593316477962597
1.25,-0.88,0.942213237,name66,0.200249843945008,2315.02301852351,3.08669735803134,0.0648751143107612
3.76,-2.94,-0.633866847,name67,0.240831891575846,3286.44430233467,4.38192573644622,0.0549602859703328
1.51,-3.21,-0.217093945,name68,0.186010752377383,2731.54546684125,3.642060622455,0.0510729423970978
2.62,1.65,0.697695673,name69,0.190262975904404,2589.34912287194,3.45246549716258,0.0551093055269553
3.11,1.04,-0.738743186,name70,0.184390889145857,2656.18653626352,3.54158204835136,0.0520645538147826
-0.56,-4.66,-0.783250988,name71,0.300166620396073,3204.55708491427,4.2727427798857,0.0702515072541069
1.95,4.84,-1.065418482,name72,0.18788294228056,3560.72482116556,4.74763309488741,0.0395740232080877
4.46,-2.58,-0.64322865,name73,0.190262975904404,3491.60069154939,4.65546758873253,0.0408687145336145
3.93,-2.36,-0.494537055,name74,0.241660919471892,3194.31004540245,4.2590800605366,0.0567401683079526
-2.66,2.89,-1.129222631,name75,0.240416305603426,3123.25895293163,4.16434527057551,0.0577320779096207
-4.42,-4.64,-0.705485344,name76,0.325269119345812,4265.86971339831,5.68782628453108,0.0571868940917607
-4.89,-4.12,-1.776093006,name77,0.353836120259082,4275.64007008739,5.70085342678318,0.0620672193739844
3.98,-4.38,-2.56124711,name78,0.194164878389476,3935.91716674956,5.24788955566607,0.0369986594286914
-3.06,-2.32,-0.15944232,name79,0.223606797749979,2899.4454276612,3.8659272368816,0.0578404051728475
-0.57,-2.95,0.314483464,name80,0.184390889145857,2495.23202074185,3.3269760276558,0.0554229689703475
-2.6,-1.76,-0.393571943,name81,0.292745623366089,2661.13354630026,3.54817806173368,0.0825058997245054
1.51,-4.77,-1.366881132,name82,0.256124969497314,3392.22257112484,4.52296342816645,0.0566276896917435
-2.46,-2.87,1.765079975,name83,0.192353840616713,2839.58820511847,3.78611760682463,0.0508050358155774
0.28,4.66,-0.455330342,name84,0.228473193175917,3340.40097618459,4.45386796824612,0.0512977023128702
-4.65,-3.86,-1.045595765,name85,0.178044938147648,4052.48774484055,5.40331699312074,0.0329510444000096
-0.44,-2.61,-1.053586125,name86,0.172046505340853,2396.63395287582,3.19551193716776,0.0538400446387756
4.28,-2.78,-0.660072207,name87,0.269072480941474,3463.2241696837,4.61763222624493,0.0582706607538306
0,1.52,2.073593378,name88,0.215870331449229,2400.88871863138,3.20118495817518,0.0674345076181681
1.4,4.43,0.574540675,name89,0.295296461204668,3269.19165575583,4.35892220767445,0.0677452927892956
-2.55,3.79,-0.467087597,name90,0.19723082923316,3412.18307746616,4.54957743662154,0.0433514610929716
4.52,-3.75,-0.976458371,name91,0.177200451466693,3907.05589597895,5.20940786130526,0.0340154689716106
0.37,-4.31,-2.193270683,name92,0.290688837074973,3021.47080170923,4.0286277356123,0.0721557950131104
-4.92,-4.6,-1.505461693,name93,0.330151480384383,4490.79233486724,5.98772311315632,0.0551380673663699
4.08,2.49,-0.404456228,name94,0.300832179129827,3265.90894139567,4.35454525519423,0.0690846372008616
-4.86,4.56,-0.777746558,name95,0.20591260281974,4678.06027340043,6.23741369786724,0.0330124972935735
-2.92,-0.98,-2.579626799,name96,0.396232255123179,2687.38464574548,3.58317952766064,0.110581189712777
-3.91,2.01,0.700187743,name97,0.2,3343.19798627939,4.45759731503918,0.0448672201334188
4.12,0.14,-1.09145093,name98,0.218403296678416,2978.11103455279,3.97081471273705,0.0550021374651027
2.46,0.1,0.205378711,name99,0.212132034355964,2457.31941303836,3.27642588405115,0.0647449513167906
-4.43,-4.07,-1.564151883,name100,0.264007575648882,4026.13311249664,5.36817748332885,0.049180113077254
-1.19,1.02,0.554633915,name101,0.21095023109729,2441.12688454463,3.25483584605951,0.0648113272295063
-2.16,3.95,-0.289102823,name102,0.201246117974981,3367.19912594394,4.48959883459192,0.0448249666371971
-1.02,-4.44,-0.74091512,name103,0.241660919471892,3135.29100742746,4.18038800990327,0.0578082510282301
-3.09,-3.12,-1.400200129,name104,0.228035085019828,3116.1437636865,4.154858351582,0.0548839613107391
1.5,-4.36,-1.048041224,name105,0.25,3187.22296007382,4.24963061343177,0.0588286424730252
-2.77,-3.47,-2.722396374,name106,0.194164878389476,3124.43057242812,4.16590742990416,0.0466080635867473
