Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-50,-50,69.87973238,71.71067812,1.830945742,3.352362311,0.0255324
-46,-50,68.05798549,68.94115101,0.883165518,0.779981333,0.012810426
-42,-50,65.88473334,66.29931087,0.414577531,0.171874529,0.00625312
-38,-50,63.51701349,63.80127387,0.284260378,0.080803962,0.004455403
-34,-50,61.30402037,61.46486583,0.160845463,0.025871263,0.002616868
-30,-50,59.36637786,59.30951895,0.056858915,0.003232936,0.000958681
-26,-50,57.84548099,57.35601121,0.489469782,0.239580668,0.008533888
-22,-50,56.98247172,55.62600113,1.356470594,1.840012472,0.024385549
-18,-50,56.4841266,54.14132102,2.342805578,5.488737976,0.043272043
-14,-50,54.56406468,52.92301994,1.641044742,2.693027847,0.031008146
-10,-50,52.12198898,51.99019514,0.131793844,0.017369617,0.002534975
-6,-50,50.76904956,51.35871325,0.589663693,0.347703271,0.011481279
-2,-50,49.92975697,51.03998401,1.11022704,1.232604081,0.021752104
2,-50,49.08553867,51.03998401,1.954445338,3.819856581,0.038292436
6,-50,48.66016608,51.35871325,2.698547169,7.282156825,0.052543123
10,-50,49.9386194,51.99019514,2.051575743,4.20896303,0.03946082
14,-50,51.93045645,52.92301994,0.992563494,0.98518229,0.018754854
18,-50,53.36145794,54.14132102,0.779863084,0.608186429,0.014404212
22,-50,55.12875687,55.62600113,0.497244258,0.247251852,0.008939062
26,-50,57.25291263,57.35601121,0.10309858,0.010629317,0.00179752
30,-50,59.17911093,59.30951895,0.130408021,0.017006252,0.002198771
34,-50,60.82605932,61.46486583,0.63880651,0.408073757,0.010393035
38,-50,62.10546454,63.80127387,1.695809332,2.875769291,0.026579553
42,-50,63.51529597,66.29931087,2.784014895,7.750738937,0.041991611
46,-50,65.01336945,68.94115101,3.927781559,15.42746798,0.056972962
50,-50,65.91498466,71.71067812,5.795693464,33.59006273,0.080820508
-50,-46,67.56907891,68.94115101,1.372072103,1.882581855,0.019902077
-46,-46,65.64466833,66.05382387,0.409155537,0.167408253,0.006194275
-42,-46,63.13199627,63.28964601,0.157649745,0.024853442,0.002490925
-38,-46,60.14426498,60.66573556,0.52147058,0.271931566,0.008595801
-34,-46,57.51735513,58.20139858,0.68404345,0.467915442,0.011753041
-30,-46,55.10070281,55.91812087,0.817418062,0.668172288,0.014618125
-26,-46,53.06478471,53.83937925,0.774594544,0.599996708,0.014387137
-22,-46,51.88578492,51.99019514,0.104410216,0.010901493,0.002008267
-18,-46,51.27727406,50.39635614,0.880917916,0.776016375,0.017479794
-14,-46,49.54167347,49.08326112,0.458412352,0.210141885,0.009339484
-10,-46,47.27266666,48.07440918,0.801742515,0.64279106,0.016677116
-6,-46,47.37521056,47.38965402,0.014443456,0.000208613,0.000304781
-2,-46,46.49846375,47.04345773,0.544993981,0.297018439,0.011584905
