Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-50,-50,69.87973238,71.71067812,1.83094574,3.352362303,0.0255324
-46,-50,68.05798549,68.94115101,0.88316552,0.779981336,0.012810426
-42,-50,65.88473334,66.29931087,0.41457753,0.171874528,0.00625312
-38,-50,63.51701349,63.80127387,0.28426038,0.080803964,0.004455403
-34,-50,61.30402037,61.46486583,0.16084546,0.025871262,0.002616868
-30,-50,59.36637786,59.30951895,0.05685891,0.003232936,0.000958681
-26,-50,57.84548099,57.35601121,0.48946978,0.239580666,0.008533888
-22,-50,56.98247172,55.62600113,1.35647059,1.840012462,0.024385549
-18,-50,56.4841266,54.14132102,2.34280558,5.488737986,0.043272043
-14,-50,54.56406468,52.92301994,1.64104474,2.693027839,0.031008146
-10,-50,52.12198898,51.99019514,0.13179384,0.017369616,0.002534975
-6,-50,50.76904956,51.35871325,0.58966369,0.347703267,0.011481278
-2,-50,49.92975697,51.03998401,1.11022704,1.23260408,0.021752104
2,-50,49.08553867,51.03998401,1.95444534,3.819856587,0.038292436
6,-50,48.66016608,51.35871325,2.69854717,7.282156829,0.052543123
10,-50,49.9386194,51.99019514,2.05157574,4.208963017,0.03946082
14,-50,51.93045645,52.92301994,0.99256349,0.985182282,0.018754854
18,-50,53.36145794,54.14132102,0.77986308,0.608186424,0.014404212
22,-50,55.12875687,55.62600113,0.49724426,0.247251854,0.008939062
26,-50,57.25291263,57.35601121,0.10309858,0.010629317,0.00179752
30,-50,59.17911093,59.30951895,0.13040802,0.017006252,0.00219877
34,-50,60.82605932,61.46486583,0.63880651,0.408073757,0.010393035
38,-50,62.10546454,63.80127387,1.69580933,2.875769284,0.026579553
42,-50,63.51529597,66.29931087,2.7840149,7.750738963,0.041991611
46,-50,65.01336945,68.94115101,3.92778156,15.42746798,0.056972962
50,-50,65.91498466,71.71067812,5.79569346,33.59006268,0.080820508
-50,-46,67.56907891,68.94115101,1.3720721,1.882581848,0.019902077
-46,-46,65.64466833,66.05382387,0.40915554,0.167408256,0.006194275
-42,-46,63.13199627,63.28964601,0.15764974,0.024853441,0.002490925
-38,-46,60.14426498,60.66573556,0.52147058,0.271931566,0.008595801
-34,-46,57.51735513,58.20139858,0.68404345,0.467915441,0.011753041
-30,-46,55.10070281,55.91812087,0.81741806,0.668172285,0.014618125
-26,-46,53.06478471,53.83937925,0.77459454,0.599996701,0.014387137
-22,-46,51.88578492,51.99019514,0.10441022,0.010901494,0.002008268
-18,-46,51.27727406,50.39635614,0.88091792,0.776016382,0.017479794
-14,-46,49.54167347,49.08326112,0.45841235,0.210141883,0.009339484
-10,-46,47.27266666,48.07440918,0.80174252,0.642791068,0.016677116
-6,-46,47.37521056,47.38965402,0.01444346,0.000208614,0.000304781
-2,-46,46.49846375,47.04345773,0.54499398,0.297018438,0.011584905
2,-46,45.11041663,47.04345773,1.9330411,3.736647894,0.04109054
6,-46,44.56255865,47.38965402,2.82709537,7.992468231,0.059656383
10,-46,46.25736344,48.07440918,1.81704574,3.301655221,0.037796528
14,-46,48.69829069,49.08326112,0.38497043,0.148202232,0.007843212
18,-46,50.47742302,50.39635614,0.08106688,0.006571839,0.001608586
22,-46,49.96923567,51.99019514,2.02095947,4.084277179,0.038871935
26,-46,52.35376676,53.83937925,1.48561249,2.20704447,0.027593418
30,-46,56.23877253,55.91812087,0.32065166,0.102817487,0.005734307
34,-46,59.00787903,58.20139858,0.80648045,0.650410716,0.013856719
