Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
40.57919371,31.47236864,53.7609277044414,name1,3.71868067600373,793.290539481933,0.00468766547806338,60.7589172326541,0.0612038667799889,36.86947054,31.73032207,51.0147691627631,name63,3.71868067600373,2.7461585416783,0.738476567616837,-2.32904338807674,-1.21322113883218
41.33758561,-37.30131837,61.8764648536927,name2,5.26106427478192,793.290539481933,0.00663195136326436,65.0841924818106,0.0808347476424826,46.18980809,-39.33472298,58.3108564498542,name61,5.26106427478192,3.5656084038385,0.677735191514326,-2.17835866743115,-1.09240191316753
-40.2459595,13.23592462,38.4686553367288,name3,4.93613224746332,793.290539481933,0.00622235108298016,52.0156427238276,0.0948970730530289,-39.22309848,8.406933328,41.219374924236,name195,4.93613224746332,2.7507195875072,0.557262133509651,-2.20604548838974,-1.0227471824781
4.68815192,-22.15017811,24.660000155699,name4,3.75107144399057,793.290539481933,0.00472849637969999,43.127593981607,0.0869761351767113,2.853313551,-18.8784958,20.1706229314758,name52,3.75107144399057,4.4893772242232,1.1968253047847,-2.32527693913841,-1.06059989431059
46.48885352,45.75068354,67.2808067337358,name5,1.77631057418193,793.290539481933,0.00223916772704988,72.1623887618189,0.0246154624959114,45.61345402,44.20505908,69.6409319800821,name84,1.77631057418193,2.3601252463463,1.32866700263452,-2.64991337394934,-1.60879199992636
47.05927818,-34.23869183,55.3262209653264,name6,5.169672302881,793.290539481933,0.0065167451842513,67.326383646314,0.0767852366768853,46.18980809,-39.33472298,58.3108564498542,name61,5.169672302881,2.9846354845278,0.577335527217943,-2.18596926032052,-1.11472227275623
-1.462435128,45.71669482,45.7267735334059,name7,6.17148178626309,793.290539481933,0.00777959836794908,56.4627040963694,0.1093019168145,4.680571874,46.30885393,46.897067384275,name126,6.17148178626309,1.1702938508691,0.189629312926763,-2.10904282345837,-0.961372221813694
-35.81136614,30.02804689,48.5525121386198,name8,6.39841464023855,793.290539481933,0.0080656636147673,55.5209584356267,0.115243231034225,-41.88742311,28.02274352,49.6829297712582,name95,6.39841464023855,1.13041763263841,0.176671518836776,-2.09335989456454,-0.9383845740582
41.57355252,-7.823871737,51.0511761977376,name9,1.09114005297555,793.290539481933,0.00137546081627058,55.2325137039082,0.0197553936948254,41.06475944,-6.858617254,42.8167589779655,name66,1.09114005297555,8.2344172197721,7.54661805083296,-2.86155177715351,-1.70431431107054
45.94924264,29.22073296,63.1322537464192,name10,3.96451071106268,793.290539481933,0.00499755198599966,63.4503303261583,0.0624821130273651,48.26633997,32.43762667,58.2570877603952,name193,3.96451071106268,4.875165986024,1.22970180719154,-2.30124267952793,-1.20424429186111
-46.42883214,15.57406992,46.5985186370112,name11,5.0454707228909,793.290539481933,0.00636018012541269,56.9213174451948,0.0886393876555792,-46.81671536,20.6046088,51.6158629331282,name16,5.0454707228909,5.017344296117,0.994425410765679,-2.19653058460866,-1.05237325282685
43.39932478,34.91293059,65.3032234460401,name12,4.44866337047064,793.290539481933,0.00560786136864293,64.1433019946235,0.069355072659707,40.57919371,31.47236864,53.7609277044414,name1,4.44866337047064,11.5422957415987,2.59455364013699,-2.25120273105737,-1.15892176894467
25.77401306,17.87351549,33.538870184935,name13,1.42041119341856,793.290539481933,0.00179053086192881,47.7388094395619,0.0297538042966241,24.81515928,18.92145031,32.1949541325716,name55,1.42041119341856,1.3439160523634,0.94614577707526,-2.74701818900568,-1.52645749785465
-10.77729805,24.31324681,27.5078144755998,name14,3.72029000369749,793.290539481933,0.00468969415181362,44.1223798819673,0.0843175280583168,-11.0261163,28.02520683,33.3244117104309,name81,3.72029000369749,5.8165972348311,1.5634795215024,-2.32885547978191,-1.0740821341805
-32.88133122,15.54778902,38.7074732194131,name15,0.858336330450933,793.290539481933,0.00108199491577383,48.1810359369625,0.0178148168415045,-33.73882648,15.5098004,39.5189522676056,name27,0.858336330450933,0.811479048192496,0.945409182163104,-2.96577477994715,-1.74921863837796
-46.81671536,20.6046088,51.6158629331282,name16,5.0454707228909,793.290539481933,0.00636018012541269,58.6666168114516,0.0860024149527238,-46.42883214,15.57406992,46.5985186370112,name11,5.0454707228909,5.017344296117,0.994425410765679,-2.19653058460866,-1.06548935357135
-45.38286094,-22.3077015,51.2490361152012,name17,8.55642983162895,793.290539481933,0.010785997570596,58.2872254082688,0.146797686314557,-37.66810652,-26.00838464,48.8529147258684,name74,8.55642983162895,2.3961213893328,0.28003751990994,-1.96713968186696,-0.833280789302367
32.34578283,-40.28682188,56.5878029907373,name18,5.52965855727278,793.290539481933,0.00697053384865019,61.7170221209595,0.0895969761216796,32.58169775,-34.7621981,49.5475530532691,name58,5.52965855727278,7.0402499374682,1.27317986536595,-2.15673395954266,-1.04770664743418
