Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-5,-5,8.07106781186548,name1,1,120.336033504634,0.00831006283717583,8.80442633248767,0.113579234152948,-5,-4,7.40312423743285,name2,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.944701064022607
-5,-4,7.40312423743285,name2,1,120.336033504634,0.00831006283717583,8.17918092524028,0.122261630979953,-5,-5,8.07106781186548,name1,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.91270981498441
-5,-3,6.8309518948453,name3,1,120.336033504634,0.00831006283717583,7.64585699239624,0.130789786023267,-5,-4,7.40312423743285,name2,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.883426170743694
-5,-2,6.3851648071345,name4,1,120.336033504634,0.00831006283717583,7.2162007277008,0.138577076460928,-5,-3,6.8309518948453,name3,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.858308605149236
-5,-1,6.09901951359278,name5,1,120.336033504634,0.00831006283717583,6.9008481828175,0.144909723197492,-5,-2,6.3851648071345,name4,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.838902473125478
-5,0,6,name6,1,120.336033504634,0.00831006283717583,6.70934144684732,0.149045924689061,-5,-1,6.09901951359278,name5,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.826679894232151
-5,1,6.09901951359278,name7,1,120.336033504634,0.00831006283717583,6.64938150407633,0.150389927151414,-5,0,6,name6,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.822781251038629
-5,2,6.3851648071345,name8,1,120.336033504634,0.00831006283717583,6.72557238560271,0.14868622961232,-5,1,6.09901951359278,name7,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.827729251251472
-5,3,6.8309518948453,name9,1,120.336033504634,0.00831006283717583,6.93812359854591,0.144131188468533,-5,2,6.3851648071345,name8,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.841242032272881
-5,4,7.40312423743285,name10,1,120.336033504634,0.00831006283717583,7.28207350944635,0.137323524502025,-5,3,6.8309518948453,name9,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.862255058638818
-5,5,8.07106781186548,name11,1,120.336033504634,0.00831006283717583,7.74719972819524,0.129078897548051,-5,4,7.40312423743285,name10,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.889144752524739
-4,-5,7.40312423743285,name12,1,120.336033504634,0.00831006283717583,8.17904777948653,0.122263621262618,-5,-5,8.07106781186548,name1,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.912702745213325
-4,-4,6.65685424949238,name13,1,120.336033504634,0.00831006283717583,7.50865041644985,0.133179725321772,-5,-4,7.40312423743285,name2,1,0.746269987940471,0.746269987940471,-2.08039569225253,-0.87556188515876
-4,-3,6,name14,1,120.336033504634,0.00831006283717583,6.93306023688442,0.144236450547468,-5,-3,6.8309518948453,name3,1,0.8309518948453,0.8309518948453,-2.08039569225253,-0.840924973519537
-4,-2,5.47213595499958,name15,1,120.336033504634,0.00831006283717583,6.46523851380769,0.15467333461315,-5,-2,6.3851648071345,name4,1,0.913028852134921,0.913028852134921,-2.08039569225253,-0.810584551384982
-4,-1,5.12310562561766,name16,1,120.336033504634,0.00831006283717583,6.11752298451537,0.163464853753912,-5,-1,6.09901951359278,name5,1,0.97591388797512,0.97591388797512,-2.08039569225253,-0.78657560974094
-4,0,5,name17,1,120.336033504634,0.00831006283717583,5.90194176426199,0.16943576198181,-5,0,6,name6,1,1,1,-2.08039569225253,-0.770994919907342
-4,1,5.12310562561766,name18,1,120.336033504634,0.00831006283717583,5.82919205930605,0.171550360637636,-5,1,6.09901951359278,name7,1,0.97591388797512,0.97591388797512,-2.08039569225253,-0.765608364621676
-4,2,5.47213595499958,name19,1,120.336033504634,0.00831006283717583,5.90652388894192,0.16930431820858,-5,2,6.3851648071345,name8,1,0.913028852134921,0.913028852134921,-2.08039569225253,-0.771331964807536
-4,3,6,name20,1,120.336033504634,0.00831006283717583,6.13532812008568,0.162990467734924,-5,3,6.8309518948453,name9,1,0.8309518948453,0.8309518948453,-2.08039569225253,-0.787837793946812
-4,4,6.65685424949238,name21,1,120.336033504634,0.00831006283717583,6.50974334078806,0.153615887393641,-5,4,7.40312423743285,name10,1,0.746269987940471,0.746269987940471,-2.08039569225253,-0.813563866006468
-4,5,7.40312423743285,name22,1,120.336033504634,0.00831006283717583,7.01679656429769,0.142515176382357,-5,5,8.07106781186548,name11,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.846138885352574
-3,-5,6.8309518948453,name23,1,120.336033504634,0.00831006283717583,7.64557166347928,0.130794667032776,-4,-5,7.40312423743285,name12,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.883409963392901
-3,-4,6,name24,1,120.336033504634,0.00831006283717583,6.93290317909302,0.144239718075916,-4,-4,6.65685424949238,name13,1,0.65685424949238,0.65685424949238,-2.08039569225253,-0.840915135136137
-3,-3,5.24264068711928,name25,1,120.336033504634,0.00831006283717583,6.31531151716553,0.158345316344557,-4,-3,6,name14,1,0.75735931288072,0.75735931288072,-2.08039569225253,-0.800394777987027
-3,-2,4.60555127546399,name26,1,120.336033504634,0.00831006283717583,5.80703383040249,0.172204955095068,-4,-2,5.47213595499958,name15,1,0.86658467953559,0.86658467953559,-2.08039569225253,-0.763954356137392
-3,-1,4.16227766016838,name27,1,120.336033504634,0.00831006283717583,5.42239594425007,0.18442032088424,-4,-1,5.12310562561766,name16,1,0.96082796544928,0.96082796544928,-2.08039569225253,-0.73419122665735
-3,0,4,name28,1,120.336033504634,0.00831006283717583,5.17679323721497,0.193169777925684,-4,0,5,name17,1,1,1,-2.08039569225253,-0.714060819467115
-3,1,4.16227766016838,name29,1,120.336033504634,0.00831006283717583,5.08561243907237,0.196633151263568,-4,1,5.12310562561766,name18,1,0.96082796544928,0.96082796544928,-2.08039569225253,-0.706343260679339
-3,2,4.60555127546399,name30,1,120.336033504634,0.00831006283717583,5.16071016582602,0.193771780988972,-4,2,5.47213595499958,name19,1,0.86658467953559,0.86658467953559,-2.08039569225253,-0.712709469045346
-3,3,5.24264068711928,name31,1,120.336033504634,0.00831006283717583,5.40556359884811,0.184994585987869,-4,3,6,name20,1,0.75735931288072,0.75735931288072,-2.08039569225253,-0.732840981380766
-3,4,6,name32,1,120.336033504634,0.00831006283717583,5.8123955229838,0.172046103202325,-4,4,6.65685424949238,name21,1,0.65685424949238,0.65685424949238,-2.08039569225253,-0.764355159584133
-3,5,6.8309518948453,name33,1,120.336033504634,0.00831006283717583,6.36323274769536,0.157152824617673,-4,5,7.40312423743285,name22,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.803677808697662
-2,-5,6.3851648071345,name34,1,120.336033504634,0.00831006283717583,7.21574414906594,0.138585844971991,-3,-5,6.8309518948453,name23,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.858281125889381
-2,-4,5.47213595499958,name35,1,120.336033504634,0.00831006283717583,6.46489840654018,0.154681471713207,-3,-4,6,name24,1,0.52786404500042,0.52786404500042,-2.08039569225253,-0.810561704494731
-2,-3,4.60555127546399,name36,1,120.336033504634,0.00831006283717583,5.80684245562715,0.172210630414287,-3,-3,5.24264068711928,name25,1,0.637089411655291,0.637089411655291,-2.08039569225253,-0.763940043429583
-2,-2,3.82842712474619,name37,1,120.336033504634,0.00831006283717583,5.25638798987637,0.190244708329364,-3,-2,4.60555127546399,name26,1,0.7771241507178,0.7771241507178,-2.08039569225253,-0.720687414322534
-2,-1,3.23606797749979,name38,1,120.336033504634,0.00831006283717583,4.82947430980209,0.207061873788284,-3,-1,4.16227766016838,name27,1,0.92620968266859,0.92620968266859,-2.08039569225253,-0.683899860197226
-2,0,3,name39,1,120.336033504634,0.00831006283717583,4.54548186014395,0.219998677976977,-3,0,4,name28,1,1,1,-2.08039569225253,-0.657579928946106
-2,1,3.23606797749979,name40,1,120.336033504634,0.00831006283717583,4.42704571162204,0.225884272523946,-3,1,4.16227766016838,name29,1,0.92620968266859,0.92620968266859,-2.08039569225253,-0.64611400632552
-2,2,3.82842712474619,name41,1,120.336033504634,0.00831006283717583,4.49466700282307,0.222485892586015,-3,2,4.60555127546399,name30,1,0.7771241507178,0.7771241507178,-2.08039569225253,-0.652697521610183
-2,3,4.60555127546399,name42,1,120.336033504634,0.00831006283717583,4.75618613641915,0.210252494607556,-3,3,5.24264068711928,name31,1,0.637089411655291,0.637089411655291,-2.08039569225253,-0.67725884267455
-2,4,5.47213595499958,name43,1,120.336033504634,0.00831006283717583,5.19988909321438,0.192311793977482,-3,4,6,name32,1,0.52786404500042,0.52786404500042,-2.08039569225253,-0.715994080804288
-2,5,6.3851648071345,name44,1,120.336033504634,0.00831006283717583,5.79878238641304,0.172449996113507,-3,5,6.8309518948453,name33,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.763336811084254
-1,-5,6.09901951359278,name45,1,120.336033504634,0.00831006283717583,6.90020377522638,0.144923256265311,-2,-5,6.3851648071345,name34,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.83886191641111
-1,-4,5.12310562561766,name46,1,120.336033504634,0.00831006283717583,6.11697468905499,0.16347950593768,-2,-4,5.47213595499958,name35,1,0.34903032938192,0.34903032938192,-2.08039569225253,-0.786536683468786
-1,-3,4.16227766016838,name47,1,120.336033504634,0.00831006283717583,5.42197581155063,0.184434611063676,-2,-3,4.60555127546399,name36,1,0.44327361529561,0.44327361529561,-2.08039569225253,-0.734157575779782
-1,-2,3.23606797749979,name48,1,120.336033504634,0.00831006283717583,4.82922962134207,0.207072365244478,-2,-2,3.82842712474619,name37,1,0.5923591472464,0.5923591472464,-2.08039569225253,-0.683877855827126
-1,-1,2.41421356237309,name49,1,120.336033504634,0.00831006283717583,4.35468578387739,0.229637693654582,-2,-1,3.23606797749979,name38,1,0.8218544151267,0.8218544151267,-2.08039569225253,-0.638956823579886
-1,0,2,name50,1,120.336033504634,0.00831006283717583,4.02089018320506,0.248701146869646,-2,0,3,name39,1,1,1,-2.08039569225253,-0.604322212003846
-1,1,2.41421356237309,name51,1,120.336033504634,0.00831006283717583,3.86070473033165,0.259020067539352,-2,1,3.23606797749979,name40,1,0.8218544151267,0.8218544151267,-2.08039569225253,-0.586666587718007
-1,2,3.23606797749979,name52,1,120.336033504634,0.00831006283717583,3.91202839561819,0.255621866426145,-2,2,3.82842712474619,name41,1,0.5923591472464,0.5923591472464,-2.08039569225253,-0.592401998471273
-1,3,4.16227766016838,name53,1,120.336033504634,0.00831006283717583,4.19349596235533,0.238464519574341,-2,3,4.60555127546399,name42,1,0.44327361529561,0.44327361529561,-2.08039569225253,-0.622576229199753
-1,4,5.12310562561766,name54,1,120.336033504634,0.00831006283717583,4.68403508666642,0.213491142038325,-2,4,5.47213595499958,name43,1,0.34903032938192,0.34903032938192,-2.08039569225253,-0.670620139578921
-1,5,6.09901951359278,name55,1,120.336033504634,0.00831006283717583,5.33871539660939,0.187310977587436,-2,5,6.3851648071345,name44,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.727436769523094
0,-5,6,name56,1,120.336033504634,0.00831006283717583,6.7084987403314,0.149064647502729,-1,-5,6.09901951359278,name45,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.826625342562866
0,-4,5,name57,1,120.336033504634,0.00831006283717583,5.90116635755498,0.169458025652801,-1,-4,5.12310562561766,name46,1,0.12310562561766,0.12310562561766,-2.08039569225253,-0.770937857843504
0,-3,4,name58,1,120.336033504634,0.00831006283717583,5.17611097962462,0.193195239425203,-1,-3,4.16227766016838,name47,1,0.16227766016838,0.16227766016838,-2.08039569225253,-0.714003579353432
0,-2,3,name59,1,120.336033504634,0.00831006283717583,4.54493500962599,0.220025148408512,-1,-2,3.23606797749979,name48,1,0.23606797749979,0.23606797749979,-2.08039569225253,-0.657527677401197
0,-1,2,name60,1,120.336033504634,0.00831006283717583,4.02055180087606,0.248722078343103,-1,-1,2.41421356237309,name49,1,0.41421356237309,0.41421356237309,-2.08039569225253,-0.604285661947616
0,0,1,name61,1,120.336033504634,0.00831006283717583,3.62403776367777,0.275935314477842,-1,0,2,name50,1,1,1,-2.08039569225253,-0.559192714521172
0,1,2,name62,1,120.336033504634,0.00831006283717583,3.3975479117955,0.294329918506294,-1,1,2.41421356237309,name51,1,0.41421356237309,0.41421356237309,-2.08039569225253,-0.531165589814153
0,2,3,name63,1,120.336033504634,0.00831006283717583,3.41469154917345,0.292852219768446,-1,2,3.23606797749979,name52,1,0.23606797749979,0.23606797749979,-2.08039569225253,-0.533351479747567
0,3,4,name64,1,120.336033504634,0.00831006283717583,3.72704474602915,0.26830909424026,-1,3,4.16227766016838,name53,1,0.16227766016838,0.16227766016838,-2.08039569225253,-0.571364606823303
0,4,5,name65,1,120.336033504634,0.00831006283717583,4.28506146646778,0.233368881129332,-1,4,5.12310562561766,name54,1,0.12310562561766,0.12310562561766,-2.08039569225253,-0.631957055980646
0,5,6,name66,1,120.336033504634,0.00831006283717583,5.00557290762129,0.199777331876924,-1,5,6.09901951359278,name55,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.69945379138164
1,-5,6.09901951359278,name67,1,120.336033504634,0.00831006283717583,6.64834009261302,0.150413484579572,0,-5,6,name56,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.822713227467892
1,-4,5.12310562561766,name68,1,120.336033504634,0.00831006283717583,5.828183986096,0.171580032885998,0,-4,5,name57,1,0.12310562561766,0.12310562561766,-2.08039569225253,-0.765533253270397
1,-3,4.16227766016838,name69,1,120.336033504634,0.00831006283717583,5.08465144505037,0.196670314731887,0,-3,4,name58,1,0.16227766016838,0.16227766016838,-2.08039569225253,-0.706261187213616
1,-2,3.23606797749979,name70,1,120.336033504634,0.00831006283717583,4.42615586014454,0.225929685170947,0,-2,3,name59,1,0.23606797749979,0.23606797749979,-2.08039569225253,-0.646026702860314
1,-1,2.41421356237309,name71,1,120.336033504634,0.00831006283717583,3.85993341713185,0.259071826358874,0,-1,2,name60,1,0.41421356237309,0.41421356237309,-2.08039569225253,-0.586579813267189
1,0,2,name72,1,120.336033504634,0.00831006283717583,3.39700541879378,0.294376922234962,0,0,1,name61,1,1,1,-2.08039569225253,-0.531096239643169
1,1,2.41421356237309,name73,1,120.336033504634,0.00831006283717583,3.06912276698192,0.325826001735137,0,1,2,name62,1,0.41421356237309,0.41421356237309,-2.08039569225253,-0.487014260851645
1,2,3.23606797749979,name74,1,120.336033504634,0.00831006283717583,3.00339955972003,0.332956032028325,0,2,3,name63,1,0.23606797749979,0.23606797749979,-2.08039569225253,-0.47761311276457
1,3,4.16227766016838,name75,1,120.336033504634,0.00831006283717583,3.38530059186818,0.295394743498435,0,3,4,name64,1,0.16227766016838,0.16227766016838,-2.08039569225253,-0.529597237155198
1,4,5.12310562561766,name76,1,120.336033504634,0.00831006283717583,4.04532172663874,0.247199127183118,0,4,5,name65,1,0.12310562561766,0.12310562561766,-2.08039569225253,-0.606953066998371
1,5,6.09901951359278,name77,1,120.336033504634,0.00831006283717583,4.83328346138685,0.20689868657384,0,5,6,name66,1,0.0990195135927801,0.0990195135927801,-2.08039569225253,-0.68424226629678
2,-5,6.3851648071345,name78,1,120.336033504634,0.00831006283717583,6.72434451838349,0.148713379760084,1,-5,6.09901951359278,name67,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.827649956195138
2,-4,5.47213595499958,name79,1,120.336033504634,0.00831006283717583,5.90529678918448,0.169339499046262,1,-4,5.12310562561766,name68,1,0.34903032938192,0.34903032938192,-2.08039569225253,-0.771241729327361
2,-3,4.60555127546399,name80,1,120.336033504634,0.00831006283717583,5.15948414162227,0.193817826075452,1,-3,4.16227766016838,name69,1,0.44327361529561,0.44327361529561,-2.08039569225253,-0.712606281928319
2,-2,3.82842712474619,name81,1,120.336033504634,0.00831006283717583,4.4934425943788,0.222546517285206,1,-2,3.23606797749979,name70,1,0.5923591472464,0.5923591472464,-2.08039569225253,-0.652579197767225
2,-1,3.23606797749979,name82,1,120.336033504634,0.00831006283717583,3.91080668660618,0.255701720932621,1,-1,2.41421356237309,name71,1,0.8218544151267,0.8218544151267,-2.08039569225253,-0.592266349059993
2,0,3,name83,1,120.336033504634,0.00831006283717583,3.41347526348101,0.292956568544227,1,0,2,name72,1,1,1,-2.08039569225253,-0.533196759986108
2,1,3.23606797749979,name84,1,120.336033504634,0.00831006283717583,3.00219973814805,0.333089097068826,1,1,2.41421356237309,name73,1,0.8218544151267,0.8218544151267,-2.08039569225253,-0.477439582740648
2,2,3.82842712474619,name85,0.00930832345229972,120.336033504634,7.73527527973681e-05,2.68779311952503,0.00346318449313712,2.00758542895631,2.00539501186666,3.83760610518397,name167,0.00930832345229972,0.0091789804377802,0.986104585301281,-4.11152422619947,-2.46052437180106
2,3,4.60555127546399,name86,0.901994471262065,120.336033504634,0.00749563073497294,3.29794829620342,0.273501701739968,2.05383424352601,2.09961347166269,3.93710943450657,name180,0.901994471262065,0.66844184095742,0.741070884860459,-2.12519181669255,-0.563039967122219
2,4,5.47213595499958,name87,1,120.336033504634,0.00831006283717583,4.04336885793073,0.247318519565333,1,4,5.12310562561766,name76,1,0.34903032938192,0.34903032938192,-2.08039569225253,-0.606743361827581
2,5,6.3851648071345,name88,1,120.336033504634,0.00831006283717583,4.86230017656292,0.205663978711179,1,5,6.09901951359278,name77,1,0.28614529354172,0.28614529354172,-2.08039569225253,-0.686841766724658
3,-5,6.8309518948453,name89,1,120.336033504634,0.00831006283717583,6.93673359295587,0.144160069952158,2,-5,6.3851648071345,name78,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.841155015628132
3,-4,6,name90,1,120.336033504634,0.00831006283717583,6.13391481367374,0.163028022132097,2,-4,5.47213595499958,name79,1,0.52786404500042,0.52786404500042,-2.08039569225253,-0.787737740311559
3,-3,5.24264068711928,name91,1,120.336033504634,0.00831006283717583,5.40411918953214,0.185044031215487,2,-3,4.60555127546399,name80,1,0.637089411655291,0.637089411655291,-2.08039569225253,-0.732724918955707
3,-2,4.60555127546399,name92,1,120.336033504634,0.00831006283717583,4.75469844584475,0.210318280200067,2,-2,3.82842712474619,name81,1,0.7771241507178,0.7771241507178,-2.08039569225253,-0.677122978169641
3,-1,4.16227766016838,name93,1,120.336033504634,0.00831006283717583,4.19194515821185,0.23855273918387,2,-1,3.23606797749979,name82,1,0.92620968266859,0.92620968266859,-2.08039569225253,-0.622415592286317
3,0,4,name94,1,120.336033504634,0.00831006283717583,3.72539988336688,0.268427559807683,2,0,3,name83,1,1,1,-2.08039569225253,-0.571172896632934
3,1,4.16227766016838,name95,1,120.336033504634,0.00831006283717583,3.3835576589121,0.295546906779039,2,1,3.23606797749979,name84,1,0.92620968266859,0.92620968266859,-2.08039569225253,-0.529373581657081
3,2,4.60555127546399,name96,0.904666191136289,120.336033504634,0.00751783289501108,3.29668429838453,0.274416992727997,2.09597439585161,2.03403857266661,3.92068854607285,name150,0.904666191136289,0.68486272939114,0.757033628648077,-2.12390733193175,-0.561588999308196
3,3,5.24264068711928,name97,1,120.336033504634,0.00831006283717583,3.68014114061735,0.271728708707147,2,3,4.60555127546399,name86,1,0.637089411655291,0.637089411655291,-2.08039569225253,-0.565864475036521
3,4,6,name98,1,120.336033504634,0.00831006283717583,4.33744165621841,0.230550651572763,2,4,5.47213595499958,name87,1,0.52786404500042,0.52786404500042,-2.08039569225253,-0.637233646057648
3,5,6.8309518948453,name99,1,120.336033504634,0.00831006283717583,5.11329205228834,0.195568723588255,2,5,6.3851648071345,name88,1,0.4457870877108,0.4457870877108,-2.08039569225253,-0.708700598725943
4,-5,7.40312423743285,name100,1,120.336033504634,0.00831006283717583,7.28055363456327,0.137352191906486,3,-5,6.8309518948453,name89,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.862164405589643
4,-4,6.65685424949238,name101,1,120.336033504634,0.00831006283717583,6.50818845385966,0.153652588134099,3,-4,6,name90,1,0.65685424949238,0.65685424949238,-2.08039569225253,-0.813460120061744
4,-3,6,name102,1,120.336033504634,0.00831006283717583,5.81079781112387,0.172093408255516,3,-3,5.24264068711928,name91,1,0.75735931288072,0.75735931288072,-2.08039569225253,-0.764235764263267
4,-2,5.47213595499958,name103,1,120.336033504634,0.00831006283717583,5.19823988871692,0.192372807220874,3,-2,4.60555127546399,name92,1,0.86658467953559,0.86658467953559,-2.08039569225253,-0.715856317477823
4,-1,5.12310562561766,name104,1,120.336033504634,0.00831006283717583,4.68232940423476,0.213568912750048,3,-1,4.16227766016838,name93,1,0.96082796544928,0.96082796544928,-2.08039569225253,-0.670461963271165
4,0,5,name105,1,120.336033504634,0.00831006283717583,4.28331851257493,0.23346384282752,3,0,4,name94,1,1,1,-2.08039569225253,-0.631780370243046
4,1,5.12310562561766,name106,1,120.336033504634,0.00831006283717583,4.04365962989264,0.24730073535555,3,1,4.16227766016838,name95,1,0.96082796544928,0.96082796544928,-2.08039569225253,-0.606774592250176
4,2,5.47213595499958,name107,1,120.336033504634,0.00831006283717583,4.04212050917203,0.247394900209157,3,2,4.60555127546399,name96,1,0.86658467953559,0.86658467953559,-2.08039569225253,-0.606609257147682
4,3,6,name108,1,120.336033504634,0.00831006283717583,4.33688198554239,0.230580403924673,3,3,5.24264068711928,name97,1,0.75735931288072,0.75735931288072,-2.08039569225253,-0.637177604365718
4,4,6.65685424949238,name109,1,120.336033504634,0.00831006283717583,4.87341075185488,0.205195098652291,3,4,6,name98,1,0.65685424949238,0.65685424949238,-2.08039569225253,-0.687833017116196
4,5,7.40312423743285,name110,1,120.336033504634,0.00831006283717583,5.56424308962015,0.179718963369062,3,5,6.8309518948453,name99,1,0.57217234258755,0.57217234258755,-2.08039569225253,-0.745406095111255
5,-5,8.07106781186548,name111,1,120.336033504634,0.00831006283717583,7.74558433846315,0.129105817754018,4,-5,7.40312423743285,name100,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.889054187156205
5,-4,7.40312423743285,name112,1,120.336033504634,0.00831006283717583,7.015145919793,0.142548709810659,4,-4,6.65685424949238,name101,1,0.746269987940471,0.746269987940471,-2.08039569225253,-0.846036709078107
5,-3,6.8309518948453,name113,1,120.336033504634,0.00831006283717583,6.36154442041088,0.157194532320095,4,-3,6,name102,1,0.8309518948453,0.8309518948453,-2.08039569225253,-0.803562564050481
5,-2,6.3851648071345,name114,1,120.336033504634,0.00831006283717583,5.79705874352332,0.172501270772396,4,-2,5.47213595499958,name103,1,0.913028852134921,0.913028852134921,-2.08039569225253,-0.763207701243424
5,-1,6.09901951359278,name115,1,120.336033504634,0.00831006283717583,5.33697243968016,0.187372149903762,4,-1,5.12310562561766,name104,1,0.97591388797512,0.97591388797512,-2.08039569225253,-0.727294960096874
5,0,6,name116,1,120.336033504634,0.00831006283717583,5.00386038083706,0.199845703894863,4,0,5,name105,1,1,1,-2.08039569225253,-0.699305183379902
5,1,6.09901951359278,name117,1,120.336033504634,0.00831006283717583,4.83171642688262,0.206965788479683,4,1,5.12310562561766,name106,1,0.97591388797512,0.97591388797512,-2.08039569225253,-0.684101437646606
5,2,6.3851648071345,name118,1,120.336033504634,0.00831006283717583,4.86105709506968,0.20571657161037,4,2,5.47213595499958,name107,1,0.913028852134921,0.913028852134921,-2.08039569225253,-0.686730722067771
5,3,6.8309518948453,name119,1,120.336033504634,0.00831006283717583,5.11250452868397,0.195598848742226,4,3,6,name108,1,0.8309518948453,0.8309518948453,-2.08039569225253,-0.708633705715953
5,4,7.40312423743285,name120,1,120.336033504634,0.00831006283717583,5.56389787289836,0.179730114183257,4,4,6.65685424949238,name109,1,0.746269987940471,0.746269987940471,-2.08039569225253,-0.745379149780873
5,5,8.07106781186548,name121,1,120.336033504634,0.00831006283717583,6.16916609702299,0.162096462353731,4,5,7.40312423743285,name110,1,0.667943574432631,0.667943574432631,-2.08039569225253,-0.790226463233032
2.08147236863932,2.09057919370756,3.95009297930962,name122,0.00371868067693494,120.336033504634,3.09024700967209e-05,2.71089763850593,0.00137175252363436,2.08173032206534,2.08686947053635,3.94764742139608,name184,0.00371868067693494,0.00244555791353962,0.657641278184533,-4.51000680515442,-2.86272423215286
2.01269868162935,2.0913375856139,3.90252457009995,name123,0.00526106426754267,120.336033504634,4.37197746537e-05,2.70115458307155,0.00194770943525942,2.01066527701806,2.09618980808551,3.90461470211243,name182,0.00526106426754267,0.00209013201247998,0.397283117291445,-4.35932208521517,-2.71047583189053
2.06323592462254,2.00975404049994,3.8802871009604,name124,0.00661020707129219,120.336033504634,5.49312361291821e-05,2.68932914323543,0.00245793903208876,2.06557406991566,2.00357116785742,3.87765419447464,name132,0.00661020707129219,0.00263290648575998,0.398309229554179,-4.26018062784843,-2.60942889376682
2.0278498218867,2.0546881519205,3.88685266367517,name125,0.00375107145120693,120.336033504634,3.11716394662659e-05,2.68745289293589,0.00139577198211244,2.03112150420448,2.05285331355062,3.88784717251409,name173,0.00375107145120693,0.000994508838919828,0.26512660498638,-4.50624035548934,-2.85518552368892
2.09575068354343,2.09648885351993,3.96436105096968,name126,0.00177631057779541,120.336033504634,1.476125251982e-05,2.71964763752537,0.000653139970519009,2.09420505907755,2.09561345402298,3.9626492499363,name205,0.00177631057779541,0.00171180103337987,0.963683409184216,-4.83087679025231,-3.18499373769894
2.01576130816775,2.09705927817606,3.90877143613768,name127,0.00516967230266789,120.336033504634,4.29603016827776e-05,2.70370285253215,0.00191207117965136,2.01066527701806,2.09618980808551,3.90461470211243,name182,0.00516967230266789,0.00415673402524996,0.804061414706076,-4.36693267752485,-2.71849594451054
2.09571669482429,2.04853756487228,3.93062017662783,name128,0.0128918263645947,120.336033504634,0.000107131887175742,2.70410926292952,0.0047674946206235,2.08692922076401,2.05797045873656,3.93095820193858,name190,0.0128918263645947,0.000338025310750112,0.026220125930213,-3.97008124473012,-2.32170978831549
