Long,Lat,Value,Name
-5,-5,8.07106781186548,name1
-5,-4,7.40312423743285,name2
-5,-3,6.8309518948453,name3
-5,-2,6.3851648071345,name4
-5,-1,6.09901951359278,name5
-5,0,6,name6
-5,1,6.09901951359278,name7
-5,2,6.3851648071345,name8
-5,3,6.8309518948453,name9
-5,4,7.40312423743285,name10
-5,5,8.07106781186548,name11
-4,-5,7.40312423743285,name12
-4,-4,6.65685424949238,name13
-4,-3,6,name14
-4,-2,5.47213595499958,name15
-4,-1,5.12310562561766,name16
-4,0,5,name17
-4,1,5.12310562561766,name18
-4,2,5.47213595499958,name19
-4,3,6,name20
-4,4,6.65685424949238,name21
-4,5,7.40312423743285,name22
-3,-5,6.8309518948453,name23
-3,-4,6,name24
-3,-3,5.24264068711928,name25
-3,-2,4.60555127546399,name26
-3,-1,4.16227766016838,name27
-3,0,4,name28
-3,1,4.16227766016838,name29
-3,2,4.60555127546399,name30
-3,3,5.24264068711928,name31
-3,4,6,name32
-3,5,6.8309518948453,name33
-2,-5,6.3851648071345,name34
-2,-4,5.47213595499958,name35
-2,-3,4.60555127546399,name36
-2,-2,3.82842712474619,name37
-2,-1,3.23606797749979,name38
-2,0,3,name39
-2,1,3.23606797749979,name40
-2,2,3.82842712474619,name41
-2,3,4.60555127546399,name42
-2,4,5.47213595499958,name43
-2,5,6.3851648071345,name44
-1,-5,6.09901951359278,name45
-1,-4,5.12310562561766,name46
-1,-3,4.16227766016838,name47
-1,-2,3.23606797749979,name48
-1,-1,2.41421356237309,name49
-1,0,2,name50
-1,1,2.41421356237309,name51
-1,2,3.23606797749979,name52
-1,3,4.16227766016838,name53
-1,4,5.12310562561766,name54
-1,5,6.09901951359278,name55
0,-5,6,name56
0,-4,5,name57
0,-3,4,name58
0,-2,3,name59
0,-1,2,name60
0,0,1,name61
0,1,2,name62
0,2,3,name63
0,3,4,name64
0,4,5,name65
0,5,6,name66
1,-5,6.09901951359278,name67
1,-4,5.12310562561766,name68
1,-3,4.16227766016838,name69
1,-2,3.23606797749979,name70
1,-1,2.41421356237309,name71
1,0,2,name72
1,1,2.41421356237309,name73
1,2,3.23606797749979,name74
1,3,4.16227766016838,name75
1,4,5.12310562561766,name76
1,5,6.09901951359278,name77
2,-5,6.3851648071345,name78
2,-4,5.47213595499958,name79
2,-3,4.60555127546399,name80
2,-2,3.82842712474619,name81
2,-1,3.23606797749979,name82
2,0,3,name83
2,1,3.23606797749979,name84
2,2,3.82842712474619,name85
2,3,4.60555127546399,name86
2,4,5.47213595499958,name87
2,5,6.3851648071345,name88
3,-5,6.8309518948453,name89
3,-4,6,name90
3,-3,5.24264068711928,name91
3,-2,4.60555127546399,name92
3,-1,4.16227766016838,name93
3,0,4,name94
3,1,4.16227766016838,name95
3,2,4.60555127546399,name96
3,3,5.24264068711928,name97
3,4,6,name98
3,5,6.8309518948453,name99
4,-5,7.40312423743285,name100
4,-4,6.65685424949238,name101
4,-3,6,name102
4,-2,5.47213595499958,name103
4,-1,5.12310562561766,name104
4,0,5,name105
4,1,5.12310562561766,name106
4,2,5.47213595499958,name107
4,3,6,name108
4,4,6.65685424949238,name109
4,5,7.40312423743285,name110
5,-5,8.07106781186548,name111
5,-4,7.40312423743285,name112
5,-3,6.8309518948453,name113
5,-2,6.3851648071345,name114
5,-1,6.09901951359278,name115
5,0,6,name116
5,1,6.09901951359278,name117
5,2,6.3851648071345,name118
5,3,6.8309518948453,name119
5,4,7.40312423743285,name120
5,5,8.07106781186548,name121
2.08147236863932,2.09057919370756,3.95009297930962,name122
2.01269868162935,2.0913375856139,3.90252457009995,name123
2.06323592462254,2.00975404049994,3.8802871009604,name124
2.0278498218867,2.0546881519205,3.88685266367517,name125
2.09575068354343,2.09648885351993,3.96436105096968,name126
2.01576130816775,2.09705927817606,3.90877143613768,name127
2.09571669482429,2.04853756487228,3.93062017662783,name128
2.08002804688888,2.01418863386272,3.89542268565855,name129
2.04217612826263,2.09157355251891,3.92321112211251,name130
2.07922073295596,2.09594924263929,3.95231469936288,name131
2.06557406991566,2.00357116785742,3.87765419447464,name132
2.08491293058688,2.09339932477575,3.95451902364834,name133
2.06787351548578,2.07577401305783,3.93000659202906,name134
2.07431324681249,2.03922270195342,3.90881499481558,name135
2.06554778901776,2.01711866878116,3.88708423719531,name136
2.07060460880196,2.00318328463774,3.88099752131861,name137
2.02769229849609,2.00461713906312,3.85132003317866,name138
2.00971317812358,2.08234578283273,3.89397840655469,name139
2.06948286229758,2.03170994800609,3.90010424470747,name140
2.09502220488384,2.00344460805029,3.89877704152667,name141
2.04387443596564,2.0381558457093,3.88643412559387,name142
2.0765516788149,2.07951999011371,3.9387872097298,name143
2.01868726045544,2.04897643957882,3.87635232638044,name144
2.04455862007109,2.06463130101113,3.90567072463862,name145
2.07093648308581,2.07546866819824,3.93195295147251,name146
2.02760250769986,2.06797026768537,3.896147951549,name147
2.06550980039738,2.01626117351946,3.88645801205902,name148
2.01189976815584,2.04983640519821,3.87220646284028,name149
2.09597439585161,2.03403857266661,3.92068854607285,name150
2.05852677509798,2.02238119394911,3.88575088623989,name151
2.07512670593057,2.02550951154593,3.89979992879324,name152
2.05059570516651,2.06990767226567,3.91366788048186,name153
2.08909032525358,2.09592914252054,3.95925959617182,name154
2.05472155299638,2.01386244428287,3.8770684046162,name155
2.01492940055591,2.02575082541237,3.8572026347257,name156
2.08407172559837,2.02542821789715,3.90615113565908,name157
2.08142848260688,2.0243524968725,3.90350608055177,name158
2.09292636231872,2.03499837659848,3.91917096978699,name159
2.01965952504312,2.0251083857976,3.86008541329191,name160
2.06160446761466,2.04732888489027,3.90547217226302,name161
2.0351659507063,2.08308286278963,3.91223877114534,name162
2.05852640911527,2.05497236082911,3.90868396028111,name163
2.09171936638298,2.02858390188204,3.91383639806297,name164
2.07572002291107,2.07537290942785,3.93526597205448,name165
2.03804458469754,2.05678216407252,3.89551007590404,name166
2.00758542895631,2.00539501186666,3.83760610518397,name167
2.0530797553009,2.0779167230102,3.92110841794546,name168
2.09340106842292,2.01299062084737,3.90421405424836,name169
2.05688236608722,2.04693906410582,3.90184847986296,name170
2.00119020695012,2.03371226443989,3.85319957572657,name171
2.01621823081932,2.07942845406839,3.89640443479109,name172
2.03112150420448,2.05285331355062,3.88784717251409,name173
2.01656487294998,2.06019819414016,3.88287191632826,name174
2.02629712845401,2.06540790984768,3.89340454946113,name175
2.068921450314,2.07481515928237,3.93006721983597,name176
2.04505415985025,2.00838213779969,3.86632959168231,name177
2.02289769687168,2.09133373615017,3.90960339014935,name178
2.01523780189692,2.08258169774895,3.89798721977742,name179
2.05383424352601,2.09961347166269,3.93710943450657,name180
2.00781755287532,2.04426782697754,3.86537297293908,name181
2.01066527701806,2.09618980808551,3.90461470211243,name182
2.00046342241341,2.07749104647115,3.88406361798448,name183
2.08173032206534,2.08686947053635,3.94764742139608,name184
2.00844358455109,2.03997826490989,3.86275338679901,name185
2.02598704028507,2.08000684802243,3.90362738229671,name186
2.04314138274635,2.09106475944295,3.92352159870162,name187
2.01818470283029,2.0263802916522,3.85994520596717,name188
2.01455389803847,2.01360685587087,3.84833986351913,name189
2.08692922076401,2.05797045873656,3.93095820193858,name190
2.05498602018363,2.01449547982237,3.87770039812607,name191
2.08530311177219,2.06220551314851,3.93277695135973,name192
2.03509523808923,2.05132495398671,3.8895582179534,name193
2.04018080337519,2.00759666916908,3.86230363457818,name194
