Long,Lat,Value,Name
-5,-5,8.07106781186548,name1
-5,-4,7.40312423743285,name2
-5,-3,6.8309518948453,name3
-5,-2,6.3851648071345,name4
-5,-1,6.09901951359278,name5
-5,0,6,name6
-5,1,6.09901951359278,name7
-5,2,6.3851648071345,name8
-5,3,6.8309518948453,name9
-5,4,7.40312423743285,name10
-5,5,8.07106781186548,name11
-4,-5,7.40312423743285,name12
-4,-4,6.65685424949238,name13
-4,-3,6,name14
-4,-2,5.47213595499958,name15
-4,-1,5.12310562561766,name16
-4,0,5,name17
-4,1,5.12310562561766,name18
-4,2,5.47213595499958,name19
-4,3,6,name20
-4,4,6.65685424949238,name21
-4,5,7.40312423743285,name22
-3,-5,6.8309518948453,name23
-3,-4,6,name24
-3,-3,5.24264068711928,name25
-3,-2,4.60555127546399,name26
-3,-1,4.16227766016838,name27
-3,0,4,name28
-3,1,4.16227766016838,name29
-3,2,4.60555127546399,name30
-3,3,5.24264068711928,name31
-3,4,6,name32
-3,5,6.8309518948453,name33
-2,-5,6.3851648071345,name34
-2,-4,5.47213595499958,name35
-2,-3,4.60555127546399,name36
-2,-2,3.82842712474619,name37
-2,-1,3.23606797749979,name38
-2,0,3,name39
-2,1,3.23606797749979,name40
-2,2,3.82842712474619,name41
-2,3,4.60555127546399,name42
-2,4,5.47213595499958,name43
-2,5,6.3851648071345,name44
-1,-5,6.09901951359278,name45
-1,-4,5.12310562561766,name46
-1,-3,4.16227766016838,name47
-1,-2,3.23606797749979,name48
-1,-1,2.41421356237309,name49
-1,0,2,name50
-1,1,2.41421356237309,name51
-1,2,3.23606797749979,name52
-1,3,4.16227766016838,name53
-1,4,5.12310562561766,name54
-1,5,6.09901951359278,name55
0,-5,6,name56
0,-4,5,name57
0,-3,4,name58
0,-2,3,name59
0,-1,2,name60
0,0,1,name61
0,1,2,name62
0,2,3,name63
0,3,4,name64
0,4,5,name65
0,5,6,name66
1,-5,6.09901951359278,name67
1,-4,5.12310562561766,name68
1,-3,4.16227766016838,name69
1,-2,3.23606797749979,name70
1,-1,2.41421356237309,name71
1,0,2,name72
1,1,2.41421356237309,name73
1,2,3.23606797749979,name74
1,3,4.16227766016838,name75
1,4,5.12310562561766,name76
1,5,6.09901951359278,name77
2,-5,6.3851648071345,name78
2,-4,5.47213595499958,name79
2,-3,4.60555127546399,name80
2,-2,3.82842712474619,name81
2,-1,3.23606797749979,name82
2,0,3,name83
2,1,3.23606797749979,name84
2,2,3.82842712474619,name85
2,3,4.60555127546399,name86
2,4,5.47213595499958,name87
2,5,6.3851648071345,name88
3,-5,6.8309518948453,name89
3,-4,6,name90
3,-3,5.24264068711928,name91
3,-2,4.60555127546399,name92
3,-1,4.16227766016838,name93
3,0,4,name94
3,1,4.16227766016838,name95
3,2,4.60555127546399,name96
3,3,5.24264068711928,name97
3,4,6,name98
3,5,6.8309518948453,name99
4,-5,7.40312423743285,name100
4,-4,6.65685424949238,name101
4,-3,6,name102
4,-2,5.47213595499958,name103
4,-1,5.12310562561766,name104
4,0,5,name105
4,1,5.12310562561766,name106
4,2,5.47213595499958,name107
4,3,6,name108
4,4,6.65685424949238,name109
4,5,7.40312423743285,name110
5,-5,8.07106781186548,name111
5,-4,7.40312423743285,name112
5,-3,6.8309518948453,name113
5,-2,6.3851648071345,name114
5,-1,6.09901951359278,name115
5,0,6,name116
5,1,6.09901951359278,name117
5,2,6.3851648071345,name118
5,3,6.8309518948453,name119
5,4,7.40312423743285,name120
5,5,8.07106781186548,name121
-4.06888977133496,-4.00766203578968,6.71114865542687,name122
-4.05697926086704,-4.08151836798759,6.75481302140437,name123
-4.00951190313201,-4.00202516216439,6.66501466017116,name124
-4.05611300268739,-4.08888807765594,6.75943212497262,name125
-4.07419353040879,-4.05912801538874,6.75113668491183,name126
-4.04051039259914,-4.07377882522192,6.73771715489079,name127
-4.03971569106179,-4.02887842195663,6.70536275827564,name128
-4.07782532659828,-4.08825823491442,6.77429777458626,name129
-4.07033241267817,-4.06812216980741,6.75475663587758,name130
-4.05758332402862,-4.04921417153389,6.73237453751811,name131
-4.091448420291,-4.07375177653017,6.77368198922355,name132
-4.01989853772303,-4.09707797224378,6.73982858317502,name133
-4.0071145860522,-4.02696691371446,6.68097085275952,name134
-4.05113910261964,-4.04214749389766,6.72282136635392,name135
-4.07627164202285,-4.05411511718201,6.74907295856674,name136
-4.00369114607131,-4.0453194281261,6.69158607671924,name137
-4.0478864169196,-4.07684056132915,6.74508602257449,name138
-4.05111022560798,-4.03759399118263,6.71958558793027,name139
-4.03208644591342,-4.06044847843314,6.72232146539573,name140
-4.06325633514555,-4.00120179968384,6.70260185239103,name141
-4.09622611337604,-4.01148319917975,6.73332938432855,name142
-4.00867131723608,-4.02038161264148,6.67740381168161,name143
-4.09012877213444,-4.07381288161293,6.77279003316745,name144
-4.06646431600372,-4.03202720486227,6.72655004466747,name145
-4.08634468626446,-4.02787725014183,6.73777030188312,name146
-4.08932381383928,-4.03462426513314,6.7446289884756,name147
-4.05058260633607,-4.02209482767687,6.70828049885229,name148
-4.02849629215993,-4.00962794394437,6.68382781449314,name149
-4.01090774956692,-4.06658369472625,6.7117846529565,name150
-4.03012541676652,-4.08021901733141,6.73498893671648,name151
-4.09694590536954,-4.02559257396325,6.74372364612647,name152
-4.04999775644098,-4.05200778588539,6.72898323649606,name153
-4.00952777619326,-4.03901333515774,6.69121618897467,name154
-4.03823336104115,-4.01405576943538,6.69385391438551,name155
-4.01945105754703,-4.04232784843853,6.70056148447481,name156
-4.08170775305851,-4.07600679894313,6.76837668728461,name157
-4.01134880669239,-4.09713258475359,6.73388303560529,name158
-4.05100986114878,-4.08320728543177,6.75180516281,name159
-4.00213193503588,-4.02873055283211,6.6787084704849,name160
-4.04995283758452,-4.05289116254581,6.72957631610757,name161
-4.09403811324204,-4.03180280958509,6.74600574034317,name162
-4.09575688624993,-4.09285545353994,6.79022367744419,name163
-4.04783501575357,-4.09032699742191,6.75462798629062,name164
-4.01818514461404,-4.01824529079207,6.68261445756877,name165
-4.02775604076332,-4.0850134557522,6.7367371961405,name166
-4.03403947470917,-4.04814050574895,6.71497296912218,name167
-4.00270254452361,-4.03510085072876,6.68363145669103,name168
-4.01996694246476,-4.05462022912731,6.70964792443088,name169
-4.05676084962165,-4.0174686204598,6.70941001395084,name170
-4.09165301851411,-4.08668289923928,6.78295785414786,name171
-4.0826611386881,-4.06090621976763,6.75839224949998,name172
-4.01686202571609,-4.01966356083976,6.68268208471871,name173
-4.09395288208301,-4.06007422293864,6.76581762601685,name174
-4.04731241694917,-4.05832005320692,6.73155297058767,name175
-4.03431401090263,-4.03720266408099,6.70742454084396,name176
-4.07080159200383,-4.05683488297513,6.74711535199919,name177
-4.0984512874364,-4.00159362756208,6.72800615534189,name178
-4.08328315900853,-4.08937836550713,6.77894599152133,name179
-4.06275902599445,-4.0801881597457,6.75794636326428,name180
-4.0510312361984,-4.06605065866092,6.73965347694894,name181
-4.00483695352223,-4.00796679601634,6.66590829984626,name182
-4.09473230023192,-4.0262141904483,6.74258071932209,name183
-4.07308805736014,-4.05771643849912,6.74935727001513,name184
-4.04521290987852,-4.00572630157231,6.69294218215467,name185
-4.05822558956833,-4.00169475335301,6.69936451149076,name186
-4.06985450512879,-4.02989012440991,6.7274540685835,name187
-4.03336611484156,-4.04608735349571,6.71304341734509,name188
-4.03018944798197,-4.03334720865974,6.7017818874654,name189
