Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-4.3,-4.3,7.081118318,name1,0.3,118.2,0.002538071,6.964861116,0.043073364,-4.3,-4,6.872818744,name2,0.3,0.208299574,0.694331914,-2.595496222,-1.365791206
-4.3,-4,6.872818744,name2,0.3,118.2,0.002538071,6.791938027,0.044170014,-4.3,-4.3,7.081118318,name1,0.3,0.208299574,0.694331914,-2.595496222,-1.35487246
-5,-3,6.830951895,name3,1,118.2,0.008460237,6.783141815,0.14742431,-5,-2,6.385164807,name4,1,0.445787088,0.445787088,-2.072617477,-0.831430897
-5,-2,6.385164807,name4,1,118.2,0.008460237,6.444656493,0.155167308,-5,-3,6.830951895,name3,1,0.445787088,0.445787088,-2.072617477,-0.809199774
-5,-1,6.099019514,name5,1,118.2,0.008460237,6.239767063,0.160262393,-5,-2,6.385164807,name4,1,0.286145294,0.286145294,-2.072617477,-0.795168377
-5,0,6,name6,1,118.2,0.008460237,6.170980609,0.1620488,-5,-1,6.099019514,name5,1,0.099019514,0.099019514,-2.072617477,-0.790354182
-5,1,6.099019514,name7,1,118.2,0.008460237,6.239154135,0.160278137,-5,0,6,name6,1,0.099019514,0.099019514,-2.072617477,-0.795125715
-5,2,6.385164807,name8,1,118.2,0.008460237,6.443143442,0.155203746,-5,1,6.099019514,name7,1,0.286145294,0.286145294,-2.072617477,-0.8090978
-5,3,6.830951895,name9,1,118.2,0.008460237,6.779584506,0.147501665,-5,2,6.385164807,name8,1,0.445787088,0.445787088,-2.072617477,-0.831203079
-5,4,7.403124237,name10,1,118.2,0.008460237,7.242437411,0.138075063,-5,3,6.830951895,name9,1,0.572172343,0.572172343,-2.072617477,-0.859884751
-5,5,8.071067812,name11,1,118.2,0.008460237,7.821986371,0.127844764,-5,4,7.403124237,name10,1,0.667943574,0.667943574,-2.072617477,-0.893317055
-4,-4.3,6.872818744,name12,0.3,118.2,0.002538071,6.791938027,0.044170014,-4.3,-4.3,7.081118318,name1,0.3,0.208299574,0.694331914,-2.595496222,-1.35487246
-4,-4,6.656854249,name13,0.3,118.2,0.002538071,6.616176179,0.045343412,-4.3,-4,6.872818744,name2,0.3,0.215964495,0.719881648,-2.595496222,-1.343485807
-4,-3,6,name14,1,118.2,0.008460237,6.127027352,0.163211284,-5,-3,6.830951895,name3,1,0.830951895,0.830951895,-2.072617477,-0.787249819
-4,-2,5.472135955,name15,1,118.2,0.008460237,5.771157993,0.17327545,-5,-2,6.385164807,name4,1,0.913028852,0.913028852,-2.072617477,-0.761262964
-4,-1,5.123105626,name16,1,118.2,0.008460237,5.555249246,0.180009925,-5,-1,6.099019514,name5,1,0.975913888,0.975913888,-2.072617477,-0.744703549
-4,0,5,name17,1,118.2,0.008460237,5.483130843,0.182377556,-5,0,6,name6,1,1,1,-2.072617477,-0.739028609
-4,1,5.123105626,name18,1,118.2,0.008460237,5.556020129,0.179984949,-5,1,6.099019514,name7,1,0.975913888,0.975913888,-2.072617477,-0.74476381
-4,2,5.472135955,name19,1,118.2,0.008460237,5.772968758,0.1732211,-5,2,6.385164807,name8,1,0.913028852,0.913028852,-2.072617477,-0.761399207
-4,3,6,name20,1,118.2,0.008460237,6.130788571,0.163111154,-5,3,6.830951895,name9,1,0.830951895,0.830951895,-2.072617477,-0.787516339
-4,4,6.656854249,name21,1,118.2,0.008460237,6.623537426,0.150976727,-5,4,7.403124237,name10,1,0.746269988,0.746269988,-2.072617477,-0.821089995
-4,5,7.403124237,name22,1,118.2,0.008460237,7.241103278,0.138100502,-5,5,8.071067812,name11,1,0.667943574,0.667943574,-2.072617477,-0.859804742
-3,-5,6.830951895,name23,1,118.2,0.008460237,6.783141815,0.14742431,-3,-4,6,name24,1,0.830951895,0.830951895,-2.072617477,-0.831430897
-3,-4,6,name24,1,118.2,0.008460237,6.127027352,0.163211284,-4,-4,6.656854249,name13,1,0.656854249,0.656854249,-2.072617477,-0.787249819
-3,-3,5.242640687,name25,1,118.2,0.008460237,5.608625509,0.178296803,-4,-3,6,name14,1,0.757359313,0.757359313,-2.072617477,-0.748856443
-3,-2,4.605551275,name26,1,118.2,0.008460237,5.234584642,0.191037125,-4,-2,5.472135955,name15,1,0.86658468,0.86658468,-2.072617477,-0.718882227
-3,-1,4.16227766,name27,1,118.2,0.008460237,5.008425526,0.199663546,-4,-1,5.123105626,name16,1,0.960827965,0.960827965,-2.072617477,-0.69970122
-3,0,4,name28,1,118.2,0.008460237,4.933124369,0.202711289,-4,0,5,name17,1,1,1,-2.072617477,-0.693122065
-3,1,4.16227766,name29,1,118.2,0.008460237,5.009763799,0.199610209,-4,1,5.123105626,name18,1,0.960827965,0.960827965,-2.072617477,-0.69981725
-3,2,4.605551275,name30,1,118.2,0.008460237,5.237384751,0.190934989,-4,2,5.472135955,name19,1,0.86658468,0.86658468,-2.072617477,-0.719114479
-3,3,5.242640687,name31,1,118.2,0.008460237,5.612758663,0.178165508,-4,3,6,name20,1,0.757359313,0.757359313,-2.072617477,-0.749176369
-3,4,6,name32,1,118.2,0.008460237,6.129669808,0.163140925,-4,4,6.656854249,name21,1,0.656854249,0.656854249,-2.072617477,-0.787437081
-3,5,6.830951895,name33,1,118.2,0.008460237,6.777048338,0.147556864,-4,5,7.403124237,name22,1,0.572172343,0.572172343,-2.072617477,-0.831040583
-2,-5,6.385164807,name34,1,118.2,0.008460237,6.444656493,0.155167308,-3,-5,6.830951895,name23,1,0.445787088,0.445787088,-2.072617477,-0.809199774
-2,-4,5.472135955,name35,1,118.2,0.008460237,5.771157993,0.17327545,-3,-4,6,name24,1,0.527864045,0.527864045,-2.072617477,-0.761262964
-2,-3,4.605551275,name36,1,118.2,0.008460237,5.234584642,0.191037125,-3,-3,5.242640687,name25,1,0.637089412,0.637089412,-2.072617477,-0.718882227
-2,-2,3.828427125,name37,1,118.2,0.008460237,4.846403807,0.206338564,-3,-2,4.605551275,name26,1,0.777124151,0.777124151,-2.072617477,-0.685419597
-2,-1,3.236067977,name38,1,118.2,0.008460237,4.61188779,0.216830948,-3,-1,4.16227766,name27,1,0.926209683,0.926209683,-2.072617477,-0.663878732
-2,0,3,name39,1,118.2,0.008460237,4.533804607,0.220565306,-3,0,4,name28,1,1,1,-2.072617477,-0.656462799
-2,1,3.236067977,name40,1,118.2,0.008460237,4.613018141,0.216777816,-3,1,4.16227766,name29,1,0.926209683,0.926209683,-2.072617477,-0.663985162
-2,2,3.828427125,name41,1,118.2,0.008460237,4.848431712,0.20625226,-3,2,4.605551275,name30,1,0.777124151,0.777124151,-2.072617477,-0.685601283
-2,3,4.605551275,name42,1,118.2,0.008460237,5.236633704,0.190962373,-3,3,5.242640687,name31,1,0.637089412,0.637089412,-2.072617477,-0.719052197
-2,4,5.472135955,name43,1,118.2,0.008460237,5.770995607,0.173280326,-3,4,6,name32,1,0.527864045,0.527864045,-2.072617477,-0.761250744
-2,5,6.385164807,name44,1,118.2,0.008460237,6.439556818,0.15529019,-3,5,6.830951895,name33,1,0.445787088,0.445787088,-2.072617477,-0.808855979
-1,-5,6.099019514,name45,1,118.2,0.008460237,6.239767063,0.160262393,-2,-5,6.385164807,name34,1,0.286145294,0.286145294,-2.072617477,-0.795168377
-1,-4,5.123105626,name46,1,118.2,0.008460237,5.555249246,0.180009925,-2,-4,5.472135955,name35,1,0.349030329,0.349030329,-2.072617477,-0.744703549
-1,-3,4.16227766,name47,1,118.2,0.008460237,5.008425526,0.199663546,-2,-3,4.605551275,name36,1,0.443273615,0.443273615,-2.072617477,-0.69970122
-1,-2,3.236067977,name48,1,118.2,0.008460237,4.61188779,0.216830948,-2,-2,3.828427125,name37,1,0.592359147,0.592359147,-2.072617477,-0.663878732
-1,-1,2.414213562,name49,1,118.2,0.008460237,4.372064416,0.228724901,-2,-1,3.236067977,name38,1,0.821854415,0.821854415,-2.072617477,-0.640686552
-1,0,2,name50,1,118.2,0.008460237,4.292042884,0.232989284,-2,0,3,name39,1,1,1,-2.072617477,-0.632664053
-1,1,2.414213562,name51,1,118.2,0.008460237,4.372666552,0.228693404,-2,1,3.236067977,name40,1,0.821854415,0.821854415,-2.072617477,-0.64074636
-1,2,3.236067977,name52,1,118.2,0.008460237,4.612734868,0.216791129,-2,2,3.828427125,name41,1,0.592359147,0.592359147,-2.072617477,-0.663958493
-1,3,4.16227766,name53,1,118.2,0.008460237,5.008660458,0.199654181,-2,3,4.605551275,name42,1,0.443273615,0.443273615,-2.072617477,-0.699721591
-1,4,5.123105626,name54,1,118.2,0.008460237,5.553484635,0.180067123,-2,4,5.472135955,name43,1,0.349030329,0.349030329,-2.072617477,-0.744565575
-1,5,6.099019514,name55,1,118.2,0.008460237,6.234661813,0.160393624,-2,5,6.385164807,name44,1,0.286145294,0.286145294,-2.072617477,-0.794812901
0,-5,6,name56,1,118.2,0.008460237,6.170980609,0.1620488,-1,-5,6.099019514,name45,1,0.099019514,0.099019514,-2.072617477,-0.790354182
0,-4,5,name57,1,118.2,0.008460237,5.483130843,0.182377556,-1,-4,5.123105626,name46,1,0.123105626,0.123105626,-2.072617477,-0.739028609
0,-3,4,name58,1,118.2,0.008460237,4.933124369,0.202711289,-1,-3,4.16227766,name47,1,0.16227766,0.16227766,-2.072617477,-0.693122065
0,-2,3,name59,1,118.2,0.008460237,4.533804607,0.220565306,-1,-2,3.236067977,name48,1,0.236067977,0.236067977,-2.072617477,-0.656462799
0,-1,2,name60,1,118.2,0.008460237,4.292042884,0.232989284,-1,-1,2.414213562,name49,1,0.414213562,0.414213562,-2.072617477,-0.632664053
0,0,1,name61,1,118.2,0.008460237,4.211178707,0.237463207,-1,0,2,name50,1,1,1,-2.072617477,-0.624403672
0,1,2,name62,1,118.2,0.008460237,4.292119633,0.232985118,-1,1,2.414213562,name51,1,0.414213562,0.414213562,-2.072617477,-0.632671818
0,2,3,name63,1,118.2,0.008460237,4.533639839,0.220573322,-1,2,3.236067977,name52,1,0.236067977,0.236067977,-2.072617477,-0.656447016
0,3,4,name64,1,118.2,0.008460237,4.932077947,0.202754298,-1,3,4.16227766,name53,1,0.16227766,0.16227766,-2.072617477,-0.693029932
0,4,5,name65,1,118.2,0.008460237,5.480344792,0.182470271,-1,4,5.123105626,name54,1,0.123105626,0.123105626,-2.072617477,-0.738807883
0,5,6,name66,1,118.2,0.008460237,6.165686911,0.16218793,-1,5,6.099019514,name55,1,0.099019514,0.099019514,-2.072617477,-0.789981468
1,-5,6.099019514,name67,1,118.2,0.008460237,6.239154135,0.160278137,0,-5,6,name56,1,0.099019514,0.099019514,-2.072617477,-0.795125715
1,-4,5.123105626,name68,1,118.2,0.008460237,5.556020129,0.179984949,0,-4,5,name57,1,0.123105626,0.123105626,-2.072617477,-0.74476381
1,-3,4.16227766,name69,1,118.2,0.008460237,5.009763799,0.199610209,0,-3,4,name58,1,0.16227766,0.16227766,-2.072617477,-0.69981725
1,-2,3.236067977,name70,1,118.2,0.008460237,4.613018141,0.216777816,0,-2,3,name59,1,0.236067977,0.236067977,-2.072617477,-0.663985162
1,-1,2.414213562,name71,1,118.2,0.008460237,4.372666552,0.228693404,0,-1,2,name60,1,0.414213562,0.414213562,-2.072617477,-0.64074636
1,0,2,name72,1,118.2,0.008460237,4.292119633,0.232985118,0,0,1,name61,1,1,1,-2.072617477,-0.632671818
1,1,2.414213562,name73,1,118.2,0.008460237,4.372334719,0.228710761,0,1,2,name62,1,0.414213562,0.414213562,-2.072617477,-0.640713401
1,2,3.236067977,name74,1,118.2,0.008460237,4.61211874,0.21682009,0,2,3,name63,1,0.236067977,0.236067977,-2.072617477,-0.66390048
1,3,4.16227766,name75,1,118.2,0.008460237,5.007859146,0.199686128,0,3,4,name64,1,0.16227766,0.16227766,-2.072617477,-0.699652105
1,4,5.123105626,name76,1,118.2,0.008460237,5.552569325,0.180096806,0,4,5,name65,1,0.123105626,0.123105626,-2.072617477,-0.744493989
1,5,6.099019514,name77,1,118.2,0.008460237,6.233681341,0.160418851,0,5,6,name66,1,0.099019514,0.099019514,-2.072617477,-0.794744598
2,-5,6.385164807,name78,1,118.2,0.008460237,6.443143442,0.155203746,1,-5,6.099019514,name67,1,0.286145294,0.286145294,-2.072617477,-0.8090978
2,-4,5.472135955,name79,1,118.2,0.008460237,5.772968758,0.1732211,1,-4,5.123105626,name68,1,0.349030329,0.349030329,-2.072617477,-0.761399207
2,-3,4.605551275,name80,1,118.2,0.008460237,5.237384751,0.190934989,1,-3,4.16227766,name69,1,0.443273615,0.443273615,-2.072617477,-0.719114479
2,-2,3.828427125,name81,1,118.2,0.008460237,4.848431712,0.20625226,1,-2,3.236067977,name70,1,0.592359147,0.592359147,-2.072617477,-0.685601283
2,-1,3.236067977,name82,1,118.2,0.008460237,4.612734868,0.216791129,1,-1,2.414213562,name71,1,0.821854415,0.821854415,-2.072617477,-0.663958493
2,0,3,name83,1,118.2,0.008460237,4.533639839,0.220573322,1,0,2,name72,1,1,1,-2.072617477,-0.656447016
2,1,3.236067977,name84,1,118.2,0.008460237,4.61211874,0.21682009,1,1,2.414213562,name73,1,0.821854415,0.821854415,-2.072617477,-0.66390048
2,2,3.828427125,name85,1,118.2,0.008460237,4.847038085,0.206311562,1,2,3.236067977,name74,1,0.592359147,0.592359147,-2.072617477,-0.685476432
2,3,4.605551275,name86,1,118.2,0.008460237,5.234924443,0.191024725,1,3,4.16227766,name75,1,0.443273615,0.443273615,-2.072617477,-0.718910418
2,4,5.472135955,name87,1,118.2,0.008460237,5.769095639,0.173337393,1,4,5.123105626,name76,1,0.349030329,0.349030329,-2.072617477,-0.761107739
2,5,6.385164807,name88,1,118.2,0.008460237,6.437551151,0.155338572,1,5,6.099019514,name77,1,0.286145294,0.286145294,-2.072617477,-0.808720693
3,-5,6.830951895,name89,1,118.2,0.008460237,6.779584506,0.147501665,2,-5,6.385164807,name78,1,0.445787088,0.445787088,-2.072617477,-0.831203079
3,-4,6,name90,1,118.2,0.008460237,6.130788571,0.163111154,2,-4,5.472135955,name79,1,0.527864045,0.527864045,-2.072617477,-0.787516339
3,-3,5.242640687,name91,1,118.2,0.008460237,5.612758663,0.178165508,2,-3,4.605551275,name80,1,0.637089412,0.637089412,-2.072617477,-0.749176369
3,-2,4.605551275,name92,1,118.2,0.008460237,5.236633704,0.190962373,2,-2,3.828427125,name81,1,0.777124151,0.777124151,-2.072617477,-0.719052197
3,-1,4.16227766,name93,1,118.2,0.008460237,5.008660458,0.199654181,2,-1,3.236067977,name82,1,0.926209683,0.926209683,-2.072617477,-0.699721591
3,0,4,name94,1,118.2,0.008460237,4.932077947,0.202754298,2,0,3,name83,1,1,1,-2.072617477,-0.693029932
3,1,4.16227766,name95,1,118.2,0.008460237,5.007859146,0.199686128,2,1,3.236067977,name84,1,0.926209683,0.926209683,-2.072617477,-0.699652105
3,2,4.605551275,name96,1,118.2,0.008460237,5.234924443,0.191024725,2,2,3.828427125,name85,1,0.777124151,0.777124151,-2.072617477,-0.718910418
3,3,5.242640687,name97,1,118.2,0.008460237,5.609953044,0.178254611,2,3,4.605551275,name86,1,0.637089412,0.637089412,-2.072617477,-0.748959226
