Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-5,-5,8.071067812,name1,1,118.2,0.008460237,7.816321715,0.127937416,-5,-4,7.403124237,name2,1,0.667943574,0.667943574,-2.072617477,-0.893002426
-5,-4,7.403124237,name2,1,118.2,0.008460237,7.236730555,0.138183948,-5,-5,8.071067812,name1,1,0.667943574,0.667943574,-2.072617477,-0.859542403
-5,-3,6.830951895,name3,1,118.2,0.008460237,6.773930346,0.147624783,-5,-4,7.403124237,name2,1,0.572172343,0.572172343,-2.072617477,-0.830840727
-5,-2,6.385164807,name4,1,118.2,0.008460237,6.437674711,0.15533559,-5,-3,6.830951895,name3,1,0.445787088,0.445787088,-2.072617477,-0.808729028
-5,-1,6.099019514,name5,1,118.2,0.008460237,6.23404107,0.160409594,-5,-2,6.385164807,name4,1,0.286145294,0.286145294,-2.072617477,-0.794769659
-5,0,6,name6,1,118.2,0.008460237,6.1664126,0.162168844,-5,-1,6.099019514,name5,1,0.099019514,0.099019514,-2.072617477,-0.79003258
-5,1,6.099019514,name7,1,118.2,0.008460237,6.235892435,0.160361971,-5,0,6,name6,1,0.099019514,0.099019514,-2.072617477,-0.794898615
-5,2,6.385164807,name8,1,118.2,0.008460237,6.441410053,0.155245512,-5,1,6.099019514,name7,1,0.286145294,0.286145294,-2.072617477,-0.808980947
-5,3,6.830951895,name9,1,118.2,0.008460237,6.779584506,0.147501665,-5,2,6.385164807,name8,1,0.445787088,0.445787088,-2.072617477,-0.831203079
-5,4,7.403124237,name10,1,118.2,0.008460237,7.244300836,0.138039546,-5,3,6.830951895,name9,1,0.572172343,0.572172343,-2.072617477,-0.859996477
-5,5,8.071067812,name11,1,118.2,0.008460237,7.825743344,0.127783388,-5,4,7.403124237,name10,1,0.667943574,0.667943574,-2.072617477,-0.893525601
-4,-5,7.403124237,name12,1,118.2,0.008460237,7.236730555,0.138183948,-5,-5,8.071067812,name1,1,0.667943574,0.667943574,-2.072617477,-0.859542403
-4,-4,6.656854249,name13,1,118.2,0.008460237,6.619183772,0.151076029,-5,-4,7.403124237,name2,1,0.746269988,0.746269988,-2.072617477,-0.820804439
-4,-3,6,name14,1,118.2,0.008460237,6.126580908,0.163223177,-5,-3,6.830951895,name3,1,0.830951895,0.830951895,-2.072617477,-0.787218173
-4,-2,5.472135955,name15,1,118.2,0.008460237,5.769104196,0.173337136,-5,-2,6.385164807,name4,1,0.913028852,0.913028852,-2.072617477,-0.761108383
-4,-1,5.123105626,name16,1,118.2,0.008460237,5.552791663,0.180089595,-5,-1,6.099019514,name5,1,0.975913888,0.975913888,-2.072617477,-0.744511379
-4,0,5,name17,1,118.2,0.008460237,5.480952803,0.182450029,-5,0,6,name6,1,1,1,-2.072617477,-0.738856062
-4,1,5.123105626,name18,1,118.2,0.008460237,5.554681726,0.180028317,-5,1,6.099019514,name7,1,0.975913888,0.975913888,-2.072617477,-0.74465918
-4,2,5.472135955,name19,1,118.2,0.008460237,5.772968758,0.1732211,-5,2,6.385164807,name8,1,0.913028852,0.913028852,-2.072617477,-0.761399207
