Long,Lat,Value,Name,min_distance,sum_min_distance,normalization_mutual_sparseness,self_mean_distance,self_density,Long1,Lat1,Value1,Name1,dDist,dV,dV_dDist,log10_nor_mutual_sp,log10_self_sp
-5,-5,8.071067812,name1,1,117.4,0.008517888,7.811574767,0.128015161,-5,-4,7.403124237,name2,1,0.667943574,0.667943574,-2.069668097,-0.892738594
-5,-4,7.403124237,name2,1,117.4,0.008517888,7.231994707,0.138274437,-5,-5,8.071067812,name1,1,0.667943574,0.667943574,-2.069668097,-0.8592581
-5,-3,6.830951895,name3,1,117.4,0.008517888,6.769240651,0.147727057,-5,-4,7.403124237,name2,1,0.572172343,0.572172343,-2.069668097,-0.830539954
-5,-2,6.385164807,name4,1,117.4,0.008517888,6.433080967,0.155446512,-5,-3,6.830951895,name3,1,0.445787088,0.445787088,-2.069668097,-0.808419017
-5,-1,6.099019514,name5,1,117.4,0.008517888,6.229609872,0.160523696,-5,-2,6.385164807,name4,1,0.286145294,0.286145294,-2.069668097,-0.79446085
-5,0,6,name6,1,117.4,0.008517888,6.162226209,0.162279015,-5,-1,6.099019514,name5,1,0.099019514,0.099019514,-2.069668097,-0.789737637
-5,1,6.099019514,name7,1,117.4,0.008517888,6.232042172,0.160461045,-5,0,6,name6,1,0.099019514,0.099019514,-2.069668097,-0.794630384
-5,2,6.385164807,name8,1,117.4,0.008517888,6.437983645,0.155328136,-5,1,6.099019514,name7,1,0.286145294,0.286145294,-2.069668097,-0.808749869
-5,3,6.830951895,name9,1,117.4,0.008517888,6.776650665,0.147565523,-5,2,6.385164807,name8,1,0.445787088,0.445787088,-2.069668097,-0.831015098
-5,4,7.403124237,name10,1,117.4,0.008517888,7.241897498,0.138085357,-5,3,6.830951895,name9,1,0.572172343,0.572172343,-2.069668097,-0.859852374
-5,5,8.071067812,name11,1,117.4,0.008517888,7.823874708,0.127813908,-5,4,7.403124237,name10,1,0.667943574,0.667943574,-2.069668097,-0.893421887
-4,-5,7.403124237,name12,1,117.4,0.008517888,7.231994707,0.138274437,-5,-5,8.071067812,name1,1,0.667943574,0.667943574,-2.069668097,-0.8592581
-4,-4,6.656854249,name13,1,117.4,0.008517888,6.614431487,0.151184573,-5,-4,7.403124237,name2,1,0.746269988,0.746269988,-2.069668097,-0.820492522
-4,-3,6,name14,1,117.4,0.008517888,6.121844088,0.163349472,-5,-3,6.830951895,name3,1,0.830951895,0.830951895,-2.069668097,-0.786882265
-4,-2,5.472135955,name15,1,117.4,0.008517888,5.764433432,0.173477587,-5,-2,6.385164807,name4,1,0.913028852,0.913028852,-2.069668097,-0.760756628
-4,-1,5.123105626,name16,1,117.4,0.008517888,5.548261783,0.180236629,-5,-1,6.099019514,name5,1,0.975913888,0.975913888,-2.069668097,-0.744156944
-4,0,5,name17,1,117.4,0.008517888,5.476664972,0.182592874,-5,0,6,name6,1,1,1,-2.069668097,-0.738516174
-4,1,5.123105626,name18,1,117.4,0.008517888,5.550756662,0.180155619,-5,1,6.099019514,name7,1,0.975913888,0.975913888,-2.069668097,-0.744352189
-4,2,5.472135955,name19,1,117.4,0.008517888,5.769527248,0.173324426,-5,2,6.385164807,name8,1,0.913028852,0.913028852,-2.069668097,-0.761140229
-4,3,6,name20,1,117.4,0.008517888,6.12965736,0.163141256,-5,3,6.830951895,name9,1,0.830951895,0.830951895,-2.069668097,-0.787436199
-4,4,6.656854249,name21,1,117.4,0.008517888,6.624994609,0.150943519,-5,4,7.403124237,name10,1,0.746269988,0.746269988,-2.069668097,-0.821185529
-4,5,7.403124237,name22,1,117.4,0.008517888,7.245195952,0.138022492,-5,5,8.071067812,name11,1,0.667943574,0.667943574,-2.069668097,-0.860050136
-3,-5,6.830951895,name23,1,117.4,0.008517888,6.769240651,0.147727057,-4,-5,7.403124237,name12,1,0.572172343,0.572172343,-2.069668097,-0.830539954
-3,-4,6,name24,1,117.4,0.008517888,6.121844088,0.163349472,-4,-4,6.656854249,name13,1,0.656854249,0.656854249,-2.069668097,-0.786882265
-3,-3,5.242640687,name25,1,117.4,0.008517888,5.605065568,0.178410045,-4,-3,6,name14,1,0.757359313,0.757359313,-2.069668097,-0.748580697
-3,-2,4.605551275,name26,1,117.4,0.008517888,5.230082845,0.19120156,-4,-2,5.472135955,name15,1,0.86658468,0.86658468,-2.069668097,-0.718508568
-3,-1,4.16227766,name27,1,117.4,0.008517888,5.003275432,0.199869069,-4,-1,5.123105626,name16,1,0.960827965,0.960827965,-2.069668097,-0.699254412
-3,0,4,name28,1,117.4,0.008517888,4.928094098,0.202918203,-4,0,5,name17,1,1,1,-2.069668097,-0.692678992
-3,1,4.16227766,name29,1,117.4,0.008517888,5.005739692,0.199770676,-4,1,5.123105626,name18,1,0.960827965,0.960827965,-2.069668097,-0.699468262
-3,2,4.605551275,name30,1,117.4,0.008517888,5.235260691,0.191012456,-4,2,5.472135955,name19,1,0.86658468,0.86658468,-2.069668097,-0.718938312
-3,3,5.242640687,name31,1,117.4,0.008517888,5.613253433,0.178149804,-4,3,6,name20,1,0.757359313,0.757359313,-2.069668097,-0.749214651
-3,4,6,name32,1,117.4,0.008517888,6.133153544,0.163048258,-4,4,6.656854249,name21,1,0.656854249,0.656854249,-2.069668097,-0.787683837
-3,5,6.830951895,name33,1,117.4,0.008517888,6.783515177,0.147416196,-4,5,7.403124237,name22,1,0.572172343,0.572172343,-2.069668097,-0.831454801
-2,-5,6.385164807,name34,1,117.4,0.008517888,6.433080967,0.155446512,-3,-5,6.830951895,name23,1,0.445787088,0.445787088,-2.069668097,-0.808419017
-2,-4,5.472135955,name35,1,117.4,0.008517888,5.764433432,0.173477587,-3,-4,6,name24,1,0.527864045,0.527864045,-2.069668097,-0.760756628
-2,-3,4.605551275,name36,1,117.4,0.008517888,5.230082845,0.19120156,-3,-3,5.242640687,name25,1,0.637089412,0.637089412,-2.069668097,-0.718508568
-2,-2,3.828427125,name37,1,117.4,0.008517888,4.842088089,0.206522472,-3,-2,4.605551275,name26,1,0.777124151,0.777124151,-2.069668097,-0.685032686
-2,-1,3.236067977,name38,1,117.4,0.008517888,4.607250014,0.217049215,-3,-1,4.16227766,name27,1,0.926209683,0.926209683,-2.069668097,-0.66344178
-2,0,3,name39,1,117.4,0.008517888,4.529247212,0.220787242,-3,0,4,name28,1,1,1,-2.069668097,-0.656026026
-2,1,3.236067977,name40,1,117.4,0.008517888,4.609477221,0.216944341,-3,1,4.16227766,name29,1,0.926209683,0.926209683,-2.069668097,-0.663651673
-2,2,3.828427125,name41,1,117.4,0.008517888,4.847116272,0.206308234,-3,2,4.605551275,name30,1,0.777124151,0.777124151,-2.069668097,-0.685483438
-2,3,4.605551275,name42,1,117.4,0.008517888,5.238582277,0.190891342,-3,3,5.242640687,name31,1,0.637089412,0.637089412,-2.069668097,-0.719213769
-2,4,5.472135955,name43,1,117.4,0.008517888,5.776642688,0.173110932,-3,4,6,name32,1,0.527864045,0.527864045,-2.069668097,-0.761675505
-2,5,6.385164807,name44,1,117.4,0.008517888,6.448705381,0.155069885,-3,5,6.830951895,name33,1,0.445787088,0.445787088,-2.069668097,-0.809472536
-1,-5,6.099019514,name45,1,117.4,0.008517888,6.229609872,0.160523696,-2,-5,6.385164807,name34,1,0.286145294,0.286145294,-2.069668097,-0.79446085
-1,-4,5.123105626,name46,1,117.4,0.008517888,5.548261783,0.180236629,-2,-4,5.472135955,name35,1,0.349030329,0.349030329,-2.069668097,-0.744156944
-1,-3,4.16227766,name47,1,117.4,0.008517888,5.003275432,0.199869069,-2,-3,4.605551275,name36,1,0.443273615,0.443273615,-2.069668097,-0.699254412
-1,-2,3.236067977,name48,1,117.4,0.008517888,4.607250014,0.217049215,-2,-2,3.828427125,name37,1,0.592359147,0.592359147,-2.069668097,-0.66344178
-1,-1,2.414213562,name49,1,117.4,0.008517888,4.367275898,0.228975687,-2,-1,3.236067977,name38,1,0.821854415,0.821854415,-2.069668097,-0.640210629
-1,0,2,name50,1,117.4,0.008517888,4.287231577,0.233250754,-2,0,3,name39,1,1,1,-2.069668097,-0.632176943
-1,1,2.414213562,name51,1,117.4,0.008517888,4.368826922,0.228894396,-2,1,3.236067977,name40,1,0.821854415,0.821854415,-2.069668097,-0.64036484
-1,2,3.236067977,name52,1,117.4,0.008517888,4.611648349,0.216842206,-2,2,3.828427125,name41,1,0.592359147,0.592359147,-2.069668097,-0.663856184
-1,3,4.16227766,name53,1,117.4,0.008517888,5.012013085,0.199520628,-2,3,4.605551275,name42,1,0.443273615,0.443273615,-2.069668097,-0.700012196
-1,4,5.123105626,name54,1,117.4,0.008517888,5.561711366,0.179800773,-2,4,5.472135955,name43,1,0.349030329,0.349030329,-2.069668097,-0.745208447
-1,5,6.099019514,name55,1,117.4,0.008517888,6.247056044,0.160075401,-2,5,6.385164807,name44,1,0.286145294,0.286145294,-2.069668097,-0.795675402
0,-5,6,name56,1,117.4,0.008517888,6.162226209,0.162279015,-1,-5,6.099019514,name45,1,0.099019514,0.099019514,-2.069668097,-0.789737637
0,-4,5,name57,1,117.4,0.008517888,5.476664972,0.182592874,-1,-4,5.123105626,name46,1,0.123105626,0.123105626,-2.069668097,-0.738516174
0,-3,4,name58,1,117.4,0.008517888,4.928094098,0.202918203,-1,-3,4.16227766,name47,1,0.16227766,0.16227766,-2.069668097,-0.692678992
0,-2,3,name59,1,117.4,0.008517888,4.529247212,0.220787242,-1,-2,3.236067977,name48,1,0.236067977,0.236067977,-2.069668097,-0.656026026
0,-1,2,name60,1,117.4,0.008517888,4.287231577,0.233250754,-1,-1,2.414213562,name49,1,0.414213562,0.414213562,-2.069668097,-0.632176943
0,0,1,name61,1,117.4,0.008517888,4.205900921,0.237761188,-1,0,2,name50,1,1,1,-2.069668097,-0.623859038
0,1,2,name62,1,117.4,0.008517888,4.287249815,0.233249762,-1,1,2.414213562,name51,1,0.414213562,0.414213562,-2.069668097,-0.63217879
0,2,3,name63,1,117.4,0.008517888,4.532052139,0.220650595,-1,2,3.236067977,name52,1,0.236067977,0.236067977,-2.069668097,-0.656294898
0,3,4,name64,1,117.4,0.008517888,4.937165825,0.202545354,-1,3,4.16227766,name53,1,0.16227766,0.16227766,-2.069668097,-0.693477714
0,4,5,name65,1,117.4,0.008517888,5.492190217,0.182076724,-1,4,5.123105626,name54,1,0.123105626,0.123105626,-2.069668097,-0.73974557
0,5,6,name66,1,117.4,0.008517888,6.182276547,0.161752712,-1,5,6.099019514,name55,1,0.099019514,0.099019514,-2.069668097,-0.791148428
