Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-5,-5,8.071067814,8.071067812,1.63632E-09,2.67756E-18,2.0274E-10
-4.6,-5,7.805541465,7.794115101,0.011426364,0.000130562,0.001466025
-4.2,-5,7.534443176,7.529931087,0.004512089,2.03589E-05,0.000599221
-3.8,-5,7.278316869,7.280127387,0.001810518,3.27797E-06,0.000248693
-3.4,-5,7.044409137,7.046486583,0.002077446,4.31578E-06,0.00029482
-3,-5,6.830951886,6.830951895,8.6845E-09,7.54206E-17,1.27135E-09
-2.6,-5,6.635151524,6.635601121,0.000449598,2.02138E-07,6.77554E-05
-2.2,-5,6.462445867,6.462600113,0.000154247,2.37921E-08,2.38676E-05
-1.8,-5,6.313978234,6.314132102,0.000153869,2.36755E-08,2.43689E-05
-1.4,-5,6.19206269,6.192301994,0.000239304,5.72664E-08,3.86454E-05
-1,-5,6.099019513,6.099019514,1.08698E-09,1.18154E-18,1.78223E-10
-0.6,-5,6.035713989,6.035871325,0.000157335,2.47545E-08,2.60667E-05
-0.2,-5,6.003871228,6.003998401,0.000127174,1.61731E-08,2.11815E-05
0.2,-5,6.003871228,6.003998401,0.000127173,1.61729E-08,2.11814E-05
0.6,-5,6.03571399,6.035871325,0.000157335,2.47543E-08,2.60667E-05
1,-5,6.099019521,6.099019514,7.45572E-09,5.55877E-17,1.22244E-09
1.4,-5,6.19206269,6.192301994,0.000239304,5.72663E-08,3.86454E-05
1.8,-5,6.313978234,6.314132102,0.000153868,2.36753E-08,2.43688E-05
2.2,-5,6.462445863,6.462600113,0.000154251,2.37933E-08,2.38682E-05
2.6,-5,6.635151523,6.635601121,0.000449599,2.02139E-07,6.77555E-05
3,-5,6.830951902,6.830951895,7.1058E-09,5.04924E-17,1.04024E-09
3.4,-5,7.044409134,7.046486583,0.002077449,4.31579E-06,0.000294821
3.8,-5,7.278316867,7.280127387,0.00181052,3.27798E-06,0.000248693
4.2,-5,7.534443173,7.529931087,0.004512086,2.03589E-05,0.00059922
4.6,-5,7.805541462,7.794115101,0.011426361,0.000130562,0.001466024
5,-5,8.07106781,8.071067812,1.63608E-09,2.67675E-18,2.02709E-10
-5,-4.6,7.805541467,7.794115101,0.011426366,0.000130562,0.001466025
-4.6,-4.6,7.529155294,7.505382387,0.023772907,0.000565151,0.003167448
-4.2,-4.6,7.245497372,7.228964601,0.016532771,0.000273333,0.002287018
-3.8,-4.6,6.975502287,6.966573556,0.00892873,7.97222E-05,0.001281653
-3.4,-4.6,6.726856038,6.720139858,0.00671618,4.51071E-05,0.000999411
-3,-4.6,6.499219869,6.491812087,0.007407782,5.48752E-05,0.001141096
-2.6,-4.6,6.290183634,6.283937925,0.006245709,3.90089E-05,0.000993916
-2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
-1.8,-4.6,5.94564444,5.939635614,0.006008826,3.6106E-05,0.001011649
-1.4,-4.6,5.813778233,5.808326112,0.005452121,2.97256E-05,0.000938673
-1,-4.6,5.712669229,5.707440918,0.005228311,2.73352E-05,0.000916052
-0.6,-4.6,5.644549614,5.638965402,0.005584212,3.11834E-05,0.00099029
-0.2,-4.6,5.609491944,5.604345773,0.00514617,2.64831E-05,0.000918246
0.2,-4.6,5.609491942,5.604345773,0.005146168,2.6483E-05,0.000918246
