Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-5,-5,8.071067815,8.071067812,3.48983E-09,1.21789E-17,4.32387E-10
-4.6,-5,7.805541466,7.794115101,0.011426366,0.000130562,0.001466025
-4.2,-5,7.534443179,7.529931087,0.004512092,2.0359E-05,0.000599221
-3.8,-5,7.278316872,7.280127387,0.001810515,3.27797E-06,0.000248693
-3.4,-5,7.044409135,7.046486583,0.002077448,4.31579E-06,0.00029482
-3,-5,6.830951894,6.830951895,4.59301E-10,2.10957E-19,6.72382E-11
-2.6,-5,6.635151522,6.635601121,0.000449599,2.02139E-07,6.77556E-05
-2.2,-5,6.462445867,6.462600113,0.000154247,2.37921E-08,2.38676E-05
-1.8,-5,6.313978234,6.314132102,0.000153868,2.36755E-08,2.43689E-05
-1.4,-5,6.19206269,6.192301994,0.000239304,5.72665E-08,3.86454E-05
-1,-5,6.099019512,6.099019514,1.45508E-09,2.11727E-18,2.38577E-10
-0.6,-5,6.03571399,6.035871325,0.000157335,2.47543E-08,2.60667E-05
-0.2,-5,6.003871228,6.003998401,0.000127174,1.61731E-08,2.11815E-05
0.2,-5,6.003871225,6.003998401,0.000127176,1.61737E-08,2.11819E-05
0.6,-5,6.035713993,6.035871325,0.000157331,2.47532E-08,2.60661E-05
1,-5,6.099019514,6.099019514,6.65016E-10,4.42246E-19,1.09036E-10
1.4,-5,6.192062689,6.192301994,0.000239305,5.72671E-08,3.86456E-05
1.8,-5,6.313978235,6.314132102,0.000153868,2.36753E-08,2.43688E-05
2.2,-5,6.462445862,6.462600113,0.000154251,2.37934E-08,2.38683E-05
2.6,-5,6.635151523,6.635601121,0.000449599,2.02139E-07,6.77555E-05
3,-5,6.830951894,6.830951895,1.2953E-09,1.6778E-18,1.89622E-10
3.4,-5,7.044409137,7.046486583,0.002077446,4.31578E-06,0.00029482
3.8,-5,7.278316862,7.280127387,0.001810526,3.278E-06,0.000248694
4.2,-5,7.534443168,7.529931087,0.004512081,2.03589E-05,0.000599219
4.6,-5,7.805541458,7.794115101,0.011426358,0.000130562,0.001466024
5,-5,8.071067811,8.071067812,9.58575E-10,9.18867E-19,1.18767E-10
-5,-4.6,7.805541467,7.794115101,0.011426366,0.000130562,0.001466025
-4.6,-4.6,7.529155297,7.505382387,0.02377291,0.000565151,0.003167448
-4.2,-4.6,7.245497373,7.228964601,0.016532772,0.000273333,0.002287018
-3.8,-4.6,6.975502286,6.966573556,0.00892873,7.97222E-05,0.001281653
-3.4,-4.6,6.726856036,6.720139858,0.006716177,4.5107E-05,0.00099941
-3,-4.6,6.499219875,6.491812087,0.007407788,5.48753E-05,0.001141097
-2.6,-4.6,6.290183631,6.283937925,0.006245706,3.90088E-05,0.000993916
-2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
-1.8,-4.6,5.945644439,5.939635614,0.006008825,3.6106E-05,0.001011649
-1.4,-4.6,5.813778232,5.808326112,0.00545212,2.97256E-05,0.000938673
-1,-4.6,5.712688849,5.707440918,0.00524793,2.75408E-05,0.000919489
-0.6,-4.6,5.644549614,5.638965402,0.005584212,3.11834E-05,0.00099029
-0.2,-4.6,5.609491943,5.604345773,0.00514617,2.64831E-05,0.000918246
0.2,-4.6,5.609491942,5.604345773,0.005146168,2.6483E-05,0.000918246
0.6,-4.6,5.644549617,5.638965402,0.005584216,3.11835E-05,0.000990291
1,-4.6,5.71266923,5.707440918,0.005228311,2.73352E-05,0.000916052
1.4,-4.6,5.813778233,5.808326112,0.005452121,2.97256E-05,0.000938673
1.8,-4.6,5.945644439,5.939635614,0.006008824,3.6106E-05,0.001011649
2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
2.6,-4.6,6.290183631,6.283937925,0.006245706,3.90088E-05,0.000993916
3,-4.6,6.499219871,6.491812087,0.007407784,5.48753E-05,0.001141096
3.4,-4.6,6.726856036,6.720139858,0.006716177,4.5107E-05,0.00099941
3.8,-4.6,6.975502285,6.966573556,0.008928729,7.97222E-05,0.001281653
4.2,-4.6,7.245497374,7.228964601,0.016532773,0.000273333,0.002287018
4.6,-4.6,7.529155297,7.505382387,0.02377291,0.000565151,0.003167448
5,-4.6,7.805541464,7.794115101,0.011426363,0.000130562,0.001466024
-5,-4.2,7.534443176,7.529931087,0.004512089,2.03589E-05,0.00059922
-4.6,-4.2,7.245497369,7.228964601,0.016532768,0.000273332,0.002287017
-4.2,-4.2,6.950780939,6.939696962,0.011083977,0.000122855,0.001597185
-3.8,-4.2,6.667963859,6.663920903,0.004042955,1.63455E-05,0.000606693
-3.4,-4.2,6.406432063,6.403702434,0.002729629,7.45087E-06,0.000426258
-3,-4.2,6.164599983,6.16139516,0.003204822,1.02709E-05,0.000520146
-2.6,-4.2,5.944582892,5.939635614,0.004947278,2.44756E-05,0.000832926
-2.2,-4.2,5.744890927,5.741307836,0.003583091,1.28385E-05,0.00062409
-1.8,-4.2,5.573018797,5.569463864,0.003554934,1.26376E-05,0.00063829
-1.4,-4.2,5.431611182,5.427188724,0.004422458,1.95581E-05,0.000814871
-1,-4.2,5.319636402,5.317406629,0.002229773,4.97189E-06,0.000419335
-0.6,-4.2,5.246758162,5.242640687,0.004117475,1.69536E-05,0.000785382
-0.2,-4.2,5.207892012,5.204759208,0.003132804,9.81446E-06,0.000601911
0.2,-4.2,5.207892008,5.204759208,0.003132799,9.81443E-06,0.000601911
0.6,-4.2,5.246758157,5.242640687,0.00411747,1.69536E-05,0.000785381
1,-4.2,5.319636397,5.317406629,0.002229768,4.97186E-06,0.000419334
1.4,-4.2,5.431611183,5.427188724,0.004422458,1.95581E-05,0.000814871
1.8,-4.2,5.573018785,5.569463864,0.003554922,1.26375E-05,0.000638288
2.2,-4.2,5.744890927,5.741307836,0.003583091,1.28385E-05,0.00062409
2.6,-4.2,5.944582887,5.939635614,0.004947273,2.44755E-05,0.000832925
3,-4.2,6.164599979,6.16139516,0.003204818,1.02709E-05,0.000520145
3.4,-4.2,6.406432064,6.403702434,0.00272963,7.45088E-06,0.000426258
3.8,-4.2,6.667963856,6.663920903,0.004042953,1.63455E-05,0.000606693
4.2,-4.2,6.950780935,6.939696962,0.011083973,0.000122854,0.001597184
4.6,-4.2,7.245497372,7.228964601,0.016532771,0.000273333,0.002287018
5,-4.2,7.53444318,7.529931087,0.004512093,2.0359E-05,0.000599221
-5,-3.8,7.278316868,7.280127387,0.00181052,3.27798E-06,0.000248693
-4.6,-3.8,6.975502283,6.966573556,0.008928727,7.97222E-05,0.001281653
-4.2,-3.8,6.667963856,6.663920903,0.004042953,1.63455E-05,0.000606693
-3.8,-3.8,6.372347327,6.374011537,0.00166421,2.7696E-06,0.000261093
-3.4,-3.8,6.097672153,6.099019514,0.001347361,1.81538E-06,0.000220914
-3,-3.8,5.840308291,5.841487375,0.001179084,1.39024E-06,0.000201846
-2.6,-3.8,5.605368593,5.604345773,0.00102282,1.04616E-06,0.000182505
-2.2,-3.8,5.390678363,5.39089968,0.000221317,4.8981E-08,4.10537E-05
-1.8,-3.8,5.204578963,5.204759208,0.000180246,3.24885E-08,3.46309E-05
-1.4,-3.8,5.050567974,5.049691346,0.000876627,7.68476E-07,0.0001736
-1,-3.8,4.928293119,4.929376541,0.001083422,1.1738E-06,0.000219789
-0.6,-3.8,4.847486315,4.847076812,0.000409502,1.67692E-07,8.44844E-05
-0.2,-3.8,4.804997487,4.805259518,0.000262031,6.86603E-08,5.453E-05
0.2,-3.8,4.804997489,4.805259518,0.00026203,6.86595E-08,5.45297E-05
0.6,-3.8,4.847486314,4.847076812,0.000409502,1.67692E-07,8.44843E-05
1,-3.8,4.928293121,4.929376541,0.00108342,1.1738E-06,0.000219788
1.4,-3.8,5.050567975,5.049691346,0.000876629,7.68478E-07,0.000173601
1.8,-3.8,5.204578959,5.204759208,0.00018025,3.24899E-08,3.46317E-05
2.2,-3.8,5.391119503,5.39089968,0.000219823,4.83222E-08,4.07767E-05
2.6,-3.8,5.605368593,5.604345773,0.001022819,1.04616E-06,0.000182505
3,-3.8,5.840308294,5.841487375,0.001179081,1.39023E-06,0.000201846
3.4,-3.8,6.097672153,6.099019514,0.001347361,1.81538E-06,0.000220914
3.8,-3.8,6.372347326,6.374011537,0.001664211,2.7696E-06,0.000261093
4.2,-3.8,6.66796386,6.663920903,0.004042957,1.63455E-05,0.000606693
4.6,-3.8,6.975502281,6.966573556,0.008928725,7.97221E-05,0.001281652
5,-3.8,7.278316865,7.280127387,0.001810522,3.27799E-06,0.000248694
-5,-3.4,7.044409136,7.046486583,0.002077447,4.31579E-06,0.00029482
-4.6,-3.4,6.726856035,6.720139858,0.006716176,4.5107E-05,0.00099941
-4.2,-3.4,6.406432066,6.403702434,0.002729631,7.45089E-06,0.000426258
-3.8,-3.4,6.097672154,6.099019514,0.001347359,1.81538E-06,0.000220914
-3.4,-3.4,5.806889037,5.808326112,0.001437075,2.06518E-06,0.000247416
-3,-3.4,5.533337643,5.53431362,0.000975977,9.52531E-07,0.00017635
-2.6,-3.4,5.280455098,5.280186912,0.000268186,7.1924E-08,5.07911E-05
-2.2,-3.4,5.049080949,5.049691346,0.000610397,3.72584E-07,0.000120878
-1.8,-3.4,4.846698919,4.847076812,0.000377893,1.42803E-07,7.79631E-05
-1.4,-3.4,4.676175181,4.676955262,0.000780081,6.08527E-07,0.000166793
