Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-5,-5,8.071067813,8.071067812,1.01772E-09,1.03576E-18,1.26095E-10
-4.6,-5,7.805541461,7.794115101,0.011426361,0.000130562,0.001466024
-4.2,-5,7.534443174,7.529931087,0.004512087,2.03589E-05,0.00059922
-3.8,-5,7.278316868,7.280127387,0.001810519,3.27798E-06,0.000248693
-3.4,-5,7.044409136,7.046486583,0.002077447,4.31579E-06,0.00029482
-3,-5,6.83095189,6.830951895,4.3484E-09,1.89086E-17,6.36573E-10
-2.6,-5,6.635151524,6.635601121,0.000449598,2.02138E-07,6.77554E-05
-2.2,-5,6.462445867,6.462600113,0.000154247,2.37921E-08,2.38676E-05
-1.8,-5,6.313978234,6.314132102,0.000153868,2.36755E-08,2.43689E-05
-1.4,-5,6.19206269,6.192301994,0.000239304,5.72664E-08,3.86454E-05
-1,-5,6.099019514,6.099019514,2.65915E-10,7.07109E-20,4.35997E-11
-0.6,-5,6.035713989,6.035871325,0.000157336,2.47545E-08,2.60668E-05
-0.2,-5,6.003871228,6.003998401,0.000127174,1.61731E-08,2.11815E-05
0.2,-5,6.003871228,6.003998401,0.000127173,1.6173E-08,2.11814E-05
0.6,-5,6.035713992,6.035871325,0.000157332,2.47535E-08,2.60662E-05
1,-5,6.099019514,6.099019514,2.36615E-10,5.59867E-20,3.87956E-11
1.4,-5,6.192062689,6.192301994,0.000239306,5.72673E-08,3.86457E-05
1.8,-5,6.313978234,6.314132102,0.000153868,2.36753E-08,2.43688E-05
2.2,-5,6.462445862,6.462600113,0.000154251,2.37934E-08,2.38683E-05
2.6,-5,6.635151523,6.635601121,0.000449598,2.02139E-07,6.77555E-05
3,-5,6.830951895,6.830951895,2.18003E-11,4.75255E-22,3.19141E-12
3.4,-5,7.044409138,7.046486583,0.002077445,4.31578E-06,0.00029482
3.8,-5,7.278316869,7.280127387,0.001810518,3.27798E-06,0.000248693
4.2,-5,7.534443174,7.529931087,0.004512087,2.03589E-05,0.00059922
4.6,-5,7.805541461,7.794115101,0.011426361,0.000130562,0.001466024
5,-5,8.071067812,8.071067812,8.46239E-11,7.1612E-21,1.04848E-11
-5,-4.6,7.805541467,7.794115101,0.011426366,0.000130562,0.001466025
-4.6,-4.6,7.529155297,7.505382387,0.02377291,0.000565151,0.003167448
-4.2,-4.6,7.245497373,7.228964601,0.016532772,0.000273333,0.002287018
-3.8,-4.6,6.975502286,6.966573556,0.00892873,7.97222E-05,0.001281653
-3.4,-4.6,6.726856036,6.720139858,0.006716177,4.5107E-05,0.00099941
-3,-4.6,6.499427639,6.491812087,0.007615552,5.79966E-05,0.001173101
-2.6,-4.6,6.290183632,6.283937925,0.006245706,3.90088E-05,0.000993916
-2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
-1.8,-4.6,5.94564444,5.939635614,0.006008826,3.6106E-05,0.001011649
-1.4,-4.6,5.813778233,5.808326112,0.005452121,2.97256E-05,0.000938673
-1,-4.6,5.712669229,5.707440918,0.00522831,2.73352E-05,0.000916052
-0.6,-4.6,5.644549614,5.638965402,0.005584212,3.11834E-05,0.00099029
-0.2,-4.6,5.609491943,5.604345773,0.00514617,2.64831E-05,0.000918246
0.2,-4.6,5.609491942,5.604345773,0.005146168,2.6483E-05,0.000918246
0.6,-4.6,5.644549621,5.638965402,0.005584219,3.11835E-05,0.000990291
1,-4.6,5.712688854,5.707440918,0.005247935,2.75408E-05,0.00091949
1.4,-4.6,5.813778233,5.808326112,0.005452121,2.97256E-05,0.000938673
1.8,-4.6,5.945644438,5.939635614,0.006008824,3.6106E-05,0.001011649
2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
2.6,-4.6,6.290183631,6.283937925,0.006245706,3.90088E-05,0.000993916
3,-4.6,6.49942764,6.491812087,0.007615553,5.79966E-05,0.001173101
3.4,-4.6,6.726856037,6.720139858,0.006716178,4.5107E-05,0.00099941
3.8,-4.6,6.975502286,6.966573556,0.008928729,7.97222E-05,0.001281653
4.2,-4.6,7.245497368,7.228964601,0.016532767,0.000273332,0.002287017
4.6,-4.6,7.529155296,7.505382387,0.023772909,0.000565151,0.003167448
5,-4.6,7.805541464,7.794115101,0.011426364,0.000130562,0.001466025
-5,-4.2,7.534443176,7.529931087,0.004512089,2.03589E-05,0.00059922
-4.6,-4.2,7.245497369,7.228964601,0.016532768,0.000273332,0.002287017
-4.2,-4.2,6.950780939,6.939696962,0.011083977,0.000122855,0.001597185
-3.8,-4.2,6.667963859,6.663920903,0.004042955,1.63455E-05,0.000606693
-3.4,-4.2,6.406432063,6.403702434,0.002729629,7.45087E-06,0.000426258
-3,-4.2,6.164618537,6.16139516,0.003223376,1.03902E-05,0.000523157
-2.6,-4.2,5.944582898,5.939635614,0.004947283,2.44756E-05,0.000832927
-2.2,-4.2,5.744890922,5.741307836,0.003583086,1.28385E-05,0.000624089
-1.8,-4.2,5.573018788,5.569463864,0.003554924,1.26375E-05,0.000638288
-1.4,-4.2,5.431611184,5.427188724,0.004422459,1.95581E-05,0.000814871
-1,-4.2,5.319636402,5.317406629,0.002229773,4.97189E-06,0.000419335
-0.6,-4.2,5.246758162,5.242640687,0.004117475,1.69536E-05,0.000785382
-0.2,-4.2,5.20789201,5.204759208,0.003132802,9.81445E-06,0.000601911
0.2,-4.2,5.207892013,5.204759208,0.003132804,9.81446E-06,0.000601912
0.6,-4.2,5.246758159,5.242640687,0.004117472,1.69536E-05,0.000785381
1,-4.2,5.319636398,5.317406629,0.002229769,4.97187E-06,0.000419334
1.4,-4.2,5.431611183,5.427188724,0.004422458,1.95581E-05,0.000814871
1.8,-4.2,5.573018785,5.569463864,0.003554921,1.26375E-05,0.000638288
2.2,-4.2,5.744890933,5.741307836,0.003583097,1.28386E-05,0.000624091
2.6,-4.2,5.944582887,5.939635614,0.004947273,2.44755E-05,0.000832925
3,-4.2,6.164618537,6.16139516,0.003223377,1.03902E-05,0.000523157
3.4,-4.2,6.406432063,6.403702434,0.002729628,7.45087E-06,0.000426258
3.8,-4.2,6.667963856,6.663920903,0.004042953,1.63455E-05,0.000606693
4.2,-4.2,6.950780934,6.939696962,0.011083972,0.000122854,0.001597184
4.6,-4.2,7.245497372,7.228964601,0.016532772,0.000273333,0.002287018
5,-4.2,7.534443169,7.529931087,0.004512082,2.03589E-05,0.00059922
-5,-3.8,7.278316868,7.280127387,0.00181052,3.27798E-06,0.000248693
-4.6,-3.8,6.975502283,6.966573556,0.008928727,7.97222E-05,0.001281653
-4.2,-3.8,6.667963856,6.663920903,0.004042953,1.63455E-05,0.000606693
-3.8,-3.8,6.372347327,6.374011537,0.00166421,2.7696E-06,0.000261093
-3.4,-3.8,6.097672153,6.099019514,0.001347361,1.81538E-06,0.000220914
-3,-3.8,5.840308291,5.841487375,0.001179084,1.39024E-06,0.000201846
-2.6,-3.8,5.605368593,5.604345773,0.00102282,1.04616E-06,0.000182505
-2.2,-3.8,5.391119499,5.39089968,0.000219819,4.83202E-08,4.07759E-05
-1.8,-3.8,5.204578967,5.204759208,0.000180241,3.24868E-08,3.463E-05
-1.4,-3.8,5.050567969,5.049691346,0.000876623,7.68468E-07,0.000173599
-1,-3.8,4.928293114,4.929376541,0.001083427,1.17381E-06,0.00021979
-0.6,-3.8,4.847486312,4.847076812,0.0004095,1.6769E-07,8.44839E-05
-0.2,-3.8,4.804997487,4.805259518,0.000262031,6.86605E-08,5.45301E-05
0.2,-3.8,4.804785774,4.805259518,0.000473744,2.24434E-07,9.85887E-05
0.6,-3.8,4.847486313,4.847076812,0.000409501,1.67691E-07,8.44841E-05
1,-3.8,4.928293122,4.929376541,0.001083419,1.1738E-06,0.000219788
1.4,-3.8,5.050567974,5.049691346,0.000876628,7.68476E-07,0.0001736
1.8,-3.8,5.204800588,5.204759208,4.13796E-05,1.71227E-09,7.95033E-06
2.2,-3.8,5.390678375,5.39089968,0.000221305,4.89758E-08,4.10515E-05
2.6,-3.8,5.6053686,5.604345773,0.001022827,1.04617E-06,0.000182506
3,-3.8,5.840308296,5.841487375,0.001179079,1.39023E-06,0.000201846
3.4,-3.8,6.097672156,6.099019514,0.001347358,1.81537E-06,0.000220914
3.8,-3.8,6.372347325,6.374011537,0.001664212,2.7696E-06,0.000261093
4.2,-3.8,6.66796386,6.663920903,0.004042956,1.63455E-05,0.000606693
4.6,-3.8,6.975502282,6.966573556,0.008928726,7.97221E-05,0.001281652
5,-3.8,7.278316866,7.280127387,0.001810521,3.27799E-06,0.000248694
-5,-3.4,7.044409136,7.046486583,0.002077447,4.31579E-06,0.00029482
-4.6,-3.4,6.726856035,6.720139858,0.006716176,4.5107E-05,0.00099941
-4.2,-3.4,6.406432066,6.403702434,0.002729631,7.45089E-06,0.000426258
-3.8,-3.4,6.097672154,6.099019514,0.001347359,1.81538E-06,0.000220914
-3.4,-3.4,5.806889037,5.808326112,0.001437075,2.06518E-06,0.000247416
-3,-3.4,5.533337643,5.53431362,0.000975977,9.52531E-07,0.00017635
-2.6,-3.4,5.280455098,5.280186912,0.000268186,7.1924E-08,5.07911E-05
-2.2,-3.4,5.049080949,5.049691346,0.000610397,3.72584E-07,0.000120878
-1.8,-3.4,4.846698919,4.847076812,0.000377893,1.42803E-07,7.79631E-05
-1.4,-3.4,4.676175181,4.676955262,0.000780081,6.08527E-07,0.000166793
-1,-3.4,4.542798936,4.544009029,0.001210093,1.46433E-06,0.000266305
-0.6,-3.4,4.451528582,4.4525353,0.001006719,1.01348E-06,0.0002261
-0.2,-3.4,4.404722717,4.405877273,0.001154556,1.333E-06,0.000262049
0.2,-3.4,4.404722717,4.405877273,0.001154557,1.333E-06,0.000262049
0.6,-3.4,4.451528582,4.4525353,0.001006718,1.01348E-06,0.0002261
1,-3.4,4.542798936,4.544009029,0.001210094,1.46433E-06,0.000266305
1.4,-3.4,4.676175181,4.676955262,0.000780081,6.08527E-07,0.000166793
1.8,-3.4,4.846698912,4.847076812,0.0003779,1.42808E-07,7.79645E-05
2.2,-3.4,5.049080945,5.049691346,0.000610401,3.7259E-07,0.000120879
2.6,-3.4,5.279708965,5.280186912,0.000477947,2.28433E-07,9.0517E-05
3,-3.4,5.533337639,5.53431362,0.00097598,9.52537E-07,0.000176351
3.4,-3.4,5.806889037,5.808326112,0.001437075,2.06518E-06,0.000247416
3.8,-3.4,6.097672153,6.099019514,0.00134736,1.81538E-06,0.000220914
4.2,-3.4,6.406432061,6.403702434,0.002729626,7.45086E-06,0.000426258
4.6,-3.4,6.726856036,6.720139858,0.006716177,4.5107E-05,0.00099941
5,-3.4,7.044409136,7.046486583,0.002077447,4.31579E-06,0.00029482
-5,-3,6.830951897,6.830951895,1.8581E-09,3.45253E-18,2.72012E-10
-4.6,-3,6.499219869,6.491812087,0.007407782,5.48752E-05,0.001141096
-4.2,-3,6.164599983,6.16139516,0.003204822,1.02709E-05,0.000520146
-3.8,-3,5.840308298,5.841487375,0.001179077,1.39022E-06,0.000201845
-3.4,-3,5.533337653,5.53431362,0.000975967,9.52511E-07,0.000176348
-3,-3,5.242640688,5.242640687,6.30515E-10,3.97549E-19,1.20267E-10
-2.6,-3,4.97027819,4.969886648,0.000391542,1.53305E-07,7.87829E-05
-2.2,-3,4.720561554,4.720215048,0.000346507,1.20067E-07,7.34091E-05
-1.8,-3,4.498821908,4.498571137,0.000250771,6.28863E-08,5.57447E-05
-1.4,-3,4.310988393,4.310589071,0.000399321,1.59457E-07,9.26373E-05
-1,-3,4.16227766,4.16227766,1.3582E-10,1.84471E-20,3.26312E-11
-0.6,-3,4.059940646,4.059411708,0.000528937,2.79775E-07,0.000130299
-0.2,-3,4.007232938,4.006659276,0.000573663,3.29089E-07,0.000143177
0.2,-3,4.007320821,4.006659276,0.000661546,4.37643E-07,0.000165112
0.6,-3,4.059940645,4.059411708,0.000528936,2.79774E-07,0.000130299
1,-3,4.16227766,4.16227766,1.2642E-10,1.5982E-20,3.03727E-11
1.4,-3,4.311125291,4.310589071,0.000536219,2.87531E-07,0.000124396
1.8,-3,4.498735477,4.498571137,0.00016434,2.70078E-08,3.65317E-05
2.2,-3,4.720561557,4.720215048,0.000346509,1.20069E-07,7.34096E-05
2.6,-3,4.97027819,4.969886648,0.000391542,1.53305E-07,7.87829E-05
3,-3,5.242640688,5.242640687,7.04615E-10,4.96482E-19,1.34401E-10
3.4,-3,5.533337645,5.53431362,0.000975975,9.52527E-07,0.00017635
3.8,-3,5.84030829,5.841487375,0.001179085,1.39024E-06,0.000201847
4.2,-3,6.164599986,6.16139516,0.003204826,1.02709E-05,0.000520146
4.6,-3,6.499219872,6.491812087,0.007407785,5.48753E-05,0.001141097
5,-3,6.830951899,6.830951895,3.7505E-09,1.40662E-17,5.49045E-10
-5,-2.6,6.635151524,6.635601121,0.000449597,2.02138E-07,6.77553E-05
-4.6,-2.6,6.290183631,6.283937925,0.006245705,3.90088E-05,0.000993916
-4.2,-2.6,5.94458289,5.939635614,0.004947276,2.44755E-05,0.000832926
-3.8,-2.6,5.605368592,5.604345773,0.001022818,1.04616E-06,0.000182505
-3.4,-2.6,5.280455104,5.280186912,0.000268192,7.19269E-08,5.07921E-05
-3,-2.6,4.970278191,4.969886648,0.000391543,1.53306E-07,7.87831E-05
-2.6,-2.6,4.678287242,4.676955262,0.001331979,1.77417E-06,0.000284796
-2.2,-2.6,4.406463598,4.405877273,0.000586325,3.43777E-07,0.000133078
-1.8,-2.6,4.161134476,4.16227766,0.001143184,1.30687E-06,0.000274653
-1.4,-2.6,3.954571709,3.952964612,0.001607096,2.58276E-06,0.000406555
-1,-2.6,3.786718898,3.785677655,0.001041243,1.08419E-06,0.000275048
-0.6,-2.6,3.667464802,3.668332813,0.000868011,7.53443E-07,0.000236623
-0.2,-2.6,3.605415743,3.607680962,0.002265219,5.13122E-06,0.000627888
0.2,-2.6,3.605415736,3.607680962,0.002265226,5.13125E-06,0.00062789
0.6,-2.6,3.667464802,3.668332813,0.000868011,7.53443E-07,0.000236623
1,-2.6,3.786718901,3.785677655,0.001041246,1.08419E-06,0.000275049
1.4,-2.6,3.954571705,3.952964612,0.001607093,2.58275E-06,0.000406554
1.8,-2.6,4.161134474,4.16227766,0.001143187,1.30688E-06,0.000274654
2.2,-2.6,4.406463596,4.405877273,0.000586323,3.43774E-07,0.000133077
2.6,-2.6,4.678287242,4.676955262,0.00133198,1.77417E-06,0.000284796
3,-2.6,4.970278194,4.969886648,0.000391545,1.53308E-07,7.87836E-05
3.4,-2.6,5.280455103,5.280186912,0.000268191,7.19265E-08,5.0792E-05
3.8,-2.6,5.605368595,5.604345773,0.001022821,1.04616E-06,0.000182505
4.2,-2.6,5.944582894,5.939635614,0.00494728,2.44756E-05,0.000832926
4.6,-2.6,6.290183634,6.283937925,0.006245709,3.90089E-05,0.000993916
5,-2.6,6.635151524,6.635601121,0.000449598,2.02138E-07,6.77554E-05
-5,-2.2,6.462445865,6.462600113,0.000154249,2.37926E-08,2.38679E-05
-4.6,-2.2,6.104851509,6.099019514,0.005831995,3.40122E-05,0.000956218
-4.2,-2.2,5.744890926,5.741307836,0.00358309,1.28385E-05,0.000624089
-3.8,-2.2,5.391119508,5.39089968,0.000219828,4.83243E-08,4.07776E-05
