Long,Lat,Value,true-Value,abs-Resiual,SQ-Residual,R_error
-5,-5,7.849603228,8.071067812,0.221464584,0.049046562,0.027439317
-4.6,-5,7.63739853,7.794115101,0.15671657,0.024560083,0.020107038
-4.2,-5,7.429766953,7.529931087,0.100164134,0.010032854,0.013302132
-3.8,-5,7.222511453,7.280127387,0.057615934,0.003319596,0.007914138
-3.4,-5,7.021805067,7.046486583,0.024681516,0.000609177,0.00350267
-3,-5,6.830951895,6.830951895,2.833E-10,8.02592E-20,4.14731E-11
-2.6,-5,6.637691073,6.635601121,0.002089952,4.3679E-06,0.00031496
-2.2,-5,6.463225044,6.462600113,0.00062493,3.90538E-07,9.66995E-05
-1.8,-5,6.313545705,6.314132102,0.000586398,3.43862E-07,9.28707E-05
-1.4,-5,6.191651629,6.192301994,0.000650365,4.22975E-07,0.000105028
-1,-5,6.099019516,6.099019514,2.82252E-09,7.96659E-18,4.62782E-10
-0.6,-5,6.035638159,6.035871325,0.000233166,5.43663E-08,3.863E-05
-0.2,-5,6.003871228,6.003998401,0.000127173,1.6173E-08,2.11814E-05
0.2,-5,6.003871228,6.003998401,0.000127173,1.6173E-08,2.11814E-05
0.6,-5,6.035713992,6.035871325,0.000157332,2.47535E-08,2.60662E-05
1,-5,6.099019511,6.099019514,2.39778E-09,5.74937E-18,3.93143E-10
1.4,-5,6.192062688,6.192301994,0.000239307,5.72677E-08,3.86458E-05
1.8,-5,6.313978235,6.314132102,0.000153868,2.36753E-08,2.43688E-05
2.2,-5,6.462445863,6.462600113,0.000154251,2.37933E-08,2.38682E-05
2.6,-5,6.635151523,6.635601121,0.000449598,2.02139E-07,6.77555E-05
3,-5,6.83095189,6.830951895,4.4241E-09,1.95727E-17,6.47655E-10
3.4,-5,7.044409137,7.046486583,0.002077446,4.31578E-06,0.00029482
3.8,-5,7.278316876,7.280127387,0.001810511,3.27795E-06,0.000248692
4.2,-5,7.534443183,7.529931087,0.004512096,2.0359E-05,0.000599221
4.6,-5,7.805541471,7.794115101,0.01142637,0.000130562,0.001466025
5,-5,8.071067814,8.071067812,2.44713E-09,5.98842E-18,3.03197E-10
-5,-4.6,7.637398528,7.794115101,0.156716573,0.024560084,0.020107039
-4.6,-4.6,7.41536618,7.505382387,0.090016206,0.008102917,0.011993554
-4.2,-4.6,7.184645744,7.228964601,0.044318857,0.001964161,0.006130734
-3.8,-4.6,6.949394509,6.966573556,0.017179047,0.00029512,0.002465925
-3.4,-4.6,6.721626182,6.720139858,0.001486324,2.20916E-06,0.000221175
-3,-4.6,6.504249285,6.491812087,0.012437198,0.000154684,0.001915828
-2.6,-4.6,6.296642034,6.283937925,0.012704108,0.000161394,0.002021679
-2.2,-4.6,6.108808908,6.099019514,0.009789394,9.58322E-05,0.001605077
-1.8,-4.6,5.948360775,5.939635614,0.008725161,7.61284E-05,0.001468972
-1.4,-4.6,5.81414685,5.808326112,0.005820738,3.3881E-05,0.001002137
-1,-4.6,5.713010808,5.707440918,0.005569889,3.10237E-05,0.0009759
-0.6,-4.6,5.645052082,5.638965402,0.00608668,3.70477E-05,0.001079397
-0.2,-4.6,5.609491944,5.604345773,0.00514617,2.64831E-05,0.000918246
0.2,-4.6,5.609491942,5.604345773,0.005146168,2.6483E-05,0.000918246
0.6,-4.6,5.644549617,5.638965402,0.005584215,3.11835E-05,0.000990291
1,-4.6,5.71268885,5.707440918,0.005247932,2.75408E-05,0.000919489
1.4,-4.6,5.813778232,5.808326112,0.00545212,2.97256E-05,0.000938673
1.8,-4.6,5.945644439,5.939635614,0.006008825,3.6106E-05,0.001011649
2.2,-4.6,6.104851507,6.099019514,0.005831993,3.40121E-05,0.000956218
2.6,-4.6,6.290183631,6.283937925,0.006245705,3.90088E-05,0.000993916
3,-4.6,6.499427635,6.491812087,0.007615548,5.79966E-05,0.0011731
3.4,-4.6,6.726856032,6.720139858,0.006716174,4.5107E-05,0.00099941
3.8,-4.6,6.975502285,6.966573556,0.008928729,7.97222E-05,0.001281653
4.2,-4.6,7.24549737,7.228964601,0.016532769,0.000273332,0.002287018
4.6,-4.6,7.529155295,7.505382387,0.023772908,0.000565151,0.003167448
5,-4.6,7.805541461,7.794115101,0.01142636,0.000130562,0.001466024
-5,-4.2,7.429766954,7.529931087,0.100164133,0.010032854,0.013302131
-4.6,-4.2,7.184645749,7.228964601,0.044318852,0.001964161,0.006130733
-4.2,-4.2,6.929902052,6.939696962,0.00979491,9.59403E-05,0.001411432
-3.8,-4.2,6.665003517,6.663920903,0.001082614,1.17205E-06,0.000162459
-3.4,-4.2,6.408934326,6.403702434,0.005231892,2.73727E-05,0.00081701
-3,-4.2,6.166933455,6.16139516,0.005538295,3.06727E-05,0.00089887
-2.6,-4.2,5.947579459,5.939635614,0.007943845,6.31047E-05,0.00133743
-2.2,-4.2,5.74690056,5.741307836,0.005592723,3.12786E-05,0.00097412
-1.8,-4.2,5.573890023,5.569463864,0.004426159,1.95909E-05,0.000794719
-1.4,-4.2,5.431741318,5.427188724,0.004552594,2.07261E-05,0.000838849
-1,-4.2,5.319803398,5.317406629,0.002396769,5.7445E-06,0.00045074
-0.6,-4.2,5.246758163,5.242640687,0.004117476,1.69536E-05,0.000785382
-0.2,-4.2,5.207892011,5.204759208,0.003132803,9.81446E-06,0.000601911
0.2,-4.2,5.207892015,5.204759208,0.003132807,9.81448E-06,0.000601912
0.6,-4.2,5.246758162,5.242640687,0.004117475,1.69536E-05,0.000785382
1,-4.2,5.319636398,5.317406629,0.002229769,4.97187E-06,0.000419334
1.4,-4.2,5.431611186,5.427188724,0.004422462,1.95582E-05,0.000814872
1.8,-4.2,5.573018785,5.569463864,0.003554922,1.26375E-05,0.000638288
2.2,-4.2,5.74489093,5.741307836,0.003583093,1.28386E-05,0.00062409
